protocolVersion,userAgent,Height,Latitude,Longitude,ASN,Continent,organizationName
70015,Satoshi:0.20.1,658416,36.1685,-115.1164,AS15169,North America,GOOGLE
70015,Satoshi:0.18.0,658416,39.0481,-77.4728,AS14618,North America,AMAZON
70015,Satoshi:0.20.0,658416,46.6315,-72.737,AS30236,North America,CRONOMAGIC-1
70015,Satoshi:0.19.1,658416,51.521,-3.2037,AS8075,Europe,MICROSOFT-CORP-MSN-AS-BLOCK
70015,Satoshi:0.20.0,658416,-33.8591,151.2002,AS7545,Australia,TPG Telecom Limited
70015,Satoshi:0.20.1,658416,10.8142,106.6438,AS18403,Asia,The Corporation for Financing & Promoting Technology
70015,Satoshi:0.20.0,658416,52.5241,5.7319,AS50673,Europe,Serverius Holding B.V.
70015,Satoshi:0.17.1,658416,54.6816,25.3225,AS39845,Europe,2 Cloud Ltd.
70016,Others,658416,52.3759,4.8975,AS62068,Europe,SpectraIP B.V.
70015,Others,658416,22.2795,114.146,AS9381,Asia,HKBN Enterprise Solutions HK Limited
70015,Satoshi:0.20.0,658416,50.4333,30.5167,AS39608,Europe,Lanet Network Ltd
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.18.0,658416,52.3824,4.8995,AS49981,Europe,WorldStream B.V.
70015,Satoshi:0.20.1,658416,50.1188,8.6843,AS16509,Europe,AMAZON
70015,Satoshi:0.20.1,658415,26.0333,50.55,AS16509,Asia,AMAZON
70015,Satoshi:0.20.0,658416,50.8255,22.7476,AS47544,Europe,IQ PL Sp. z o.o.
70015,Others,658416,38.8939,-77.0365,AS15169,North America,GOOGLE
70015,Satoshi:0.20.1,658416,-23.5475,-46.6361,AS15169,South America,GOOGLE
70015,Satoshi:0.20.1,658415,39.0481,-77.4728,AS14618,North America,AMAZON
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.18.1,658416,0.0,0.0,,TOR,Unknown Organization
70016,Others,658416,48.8579,2.3491,AS203476,Europe,GANDI SAS
70015,Satoshi:0.20.1,658416,53.5915,-2.3931,AS9105,Europe,TalkTalk
70015,Satoshi:0.19.1,658416,39.0481,-77.4728,AS14618,North America,AMAZON
70015,Satoshi:0.20.1,658416,47.1449,8.1551,AS59414,Europe,cloudscale.ch AG
70015,Satoshi:0.20.1,658415,51.5164,-0.09300000000000001,AS16509,Europe,AMAZON
70015,Satoshi:0.19.1,658416,42.4378,-71.2239,AS701,North America,UUNET
70015,Satoshi:0.20.1,658415,59.3333,18.05,AS16509,Europe,AMAZON
70015,Satoshi:0.20.0,658416,11.5583,104.9121,AS7712,Asia,Sabay Digital (Cambodia)
70015,Satoshi:0.19.1,658416,31.6459,120.7356,AS45102,Asia,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.20.0,658416,51.2993,9.491,AS20546,Europe,SOPRADO GmbH
70015,Others,658415,1.314,103.6839,AS14061,Asia,DIGITALOCEAN-ASN
70015,Satoshi:0.18.0,658416,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.0,658416,30.2107,-97.9427,AS11427,North America,TWC-11427-TEXAS
70015,Satoshi:0.20.1,658416,-31.9471,115.8647,AS137549,Australia,NODE1 Pty Ltd
70015,Satoshi:0.20.0,658416,61.0988,-149.8077,AS8047,North America,GCI
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,45.8491,-119.7143,AS16509,North America,AMAZON
70015,Others,658416,40.8364,-74.1403,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,53.3331,-6.2489,AS16509,Europe,AMAZON
70015,Satoshi:0.20.1,658415,45.4995,-73.5848,AS16509,North America,AMAZON
70015,Others,658416,45.4917,12.2454,AS137,Europe,Consortium GARR
70015,Satoshi:0.18.1,658416,22.25,114.1667,AS24000,Asia,24.hk global BGP
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70016,Satoshi:1.3.4,454935,-33.8591,151.2002,AS63949,Australia,"Linode, LLC"
70015,Satoshi:0.20.1,658415,39.9653,-83.0235,AS16509,North America,AMAZON
70015,Satoshi:0.20.1,658415,38.8939,-77.0365,AS15169,North America,GOOGLE
70015,Satoshi:0.20.0,658416,45.4501,-122.868,AS27017,North America,ZIPLY-FIBER-LEGACY-ASN
70015,Satoshi:0.17.1,658416,49.3249,-122.8628,AS6327,North America,SHAW
70015,Satoshi:0.18.0,658416,50.7688,6.0758,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.19.1,658416,37.751,-97.822,AS20454,North America,SSASN2
70015,Satoshi:0.19.1,658416,40.5447,-105.1069,AS7922,North America,COMCAST-7922
70015,Satoshi:0.18.0,658416,60.1719,24.9347,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.18.0,658416,48.8607,2.3281,AS12876,Europe,Online S.a.s.
70015,Satoshi:0.19.0.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70012,Others,658415,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658415,45.4995,-73.5848,AS16509,North America,AMAZON
70016,Satoshi:1.3.4,454938,33.7485,-84.3871,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658416,50.1188,8.6843,AS16509,Europe,AMAZON
70015,Satoshi:0.20.0,658416,47.394,8.445,AS9009,Europe,M247 Ltd
70015,Satoshi:0.18.0,658416,52.0218,4.7006,AS15435,Europe,DELTA Fiber Nederland B.V.
70015,Satoshi:0.18.0,658416,51.003,4.6343,AS6848,Europe,Telenet BVBA
70015,Satoshi:0.16.3,658416,35.0309,-85.2726,AS26827,North America,EPBTELECOM
70015,Satoshi:0.18.1,658416,50.8674,7.7284,AS3320,Europe,Deutsche Telekom AG
70015,Satoshi:0.20.0,658416,37.751,-97.822,AS32244,North America,LIQUIDWEB
70015,Satoshi:0.20.0,658416,0.0,0.0,TOR,TOR,Tor network
70015,Satoshi:0.20.1,658416,46.0,15.0,AS41427,Europe,Datacenter d.o.o.
70015,Satoshi:0.20.1,658416,50.1103,8.7147,AS20473,Europe,AS-CHOOPA
70016,Satoshi:1.3.4,454940,19.0748,72.8856,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.19.1,658416,49.3249,-122.8628,AS852,North America,ASN852
70015,Satoshi:0.20.1,658413,25.0478,121.5318,AS15169,Asia,GOOGLE
70015,Satoshi:0.19.1,658416,50.0765,14.5104,AS21430,Europe,WIA spol. s.r.o.
70015,Satoshi:0.20.1,658416,55.7522,37.6156,AS8331,Europe,JSC ER-Telecom Holding
70015,Satoshi:0.18.1,658416,38.2669,140.8718,AS2518,Asia,BIGLOBE Inc.
70015,Satoshi:0.20.1,658416,49.1075,9.7382,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.1,658416,35.685,139.7514,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658416,35.69,139.69,AS54415,Asia,WIZ K.K.
70015,Satoshi:0.20.0,658416,44.9947,-123.0147,AS7922,North America,COMCAST-7922
70015,Satoshi:0.20.0,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.1,658415,22.2795,114.146,AS15169,Asia,GOOGLE
70015,Satoshi:0.20.1,658416,45.5999,-121.1871,AS15169,North America,GOOGLE
70015,Satoshi:0.20.1,658416,37.751,-97.822,AS54489,North America,CORESPACE-DAL
70016,Satoshi:1.3.4,454946,32.9473,-96.7028,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658415,39.9653,-83.0235,AS16509,North America,AMAZON
70015,Satoshi:0.18.1,658416,40.9241,-74.5464,AS701,North America,UUNET
70015,Satoshi:0.20.1,658415,45.4995,-73.5848,AS15169,North America,GOOGLE
70015,Satoshi:0.19.0.1,658416,45.8491,-119.7143,AS16509,North America,AMAZON
70013,Others,658416,46.0833,18.2333,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.20.1,658416,50.1188,8.6843,AS15169,Europe,GOOGLE
70015,Satoshi:0.20.1,658415,22.25,114.1667,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658416,42.2839,-82.9786,AS7057,North America,MANAGEDNETWORK
70015,Satoshi:0.20.1,658416,40.7308,-73.9975,AS12271,North America,TWC-12271-NYC
70015,Satoshi:0.20.1,658415,53.3331,-6.2489,AS16509,Europe,AMAZON
70015,Satoshi:0.18.0,658416,43.6547,-79.3623,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.19.0.1,658416,45.5063,-73.5794,AS16276,North America,OVH SAS
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.18.1,658416,37.751,-97.822,AS29802,North America,HVC-AS
70015,Satoshi:0.20.1,658415,52.352,4.9392,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.19.0.1,658416,60.1719,24.9347,AS24940,Europe,Hetzner Online GmbH
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658415,-33.8591,151.2002,AS15169,Australia,GOOGLE
70015,Satoshi:0.20.1,658415,45.4995,-73.5848,AS15169,North America,GOOGLE
70015,Satoshi:0.20.1,658416,42.3364,-71.0326,AS7922,North America,COMCAST-7922
70015,Others,729735,39.9288,116.3889,AS58593,Asia,"Shanghai Blue Cloud Technology Co.,Ltd"
70015,Satoshi:0.20.0,658416,25.6449,-100.311,AS6503,North America,"Axtel, S.A.B. de C.V."
70015,Satoshi:0.18.0,658416,59.433,24.7323,AS51504,Europe,Telset ltd
70015,Satoshi:0.17.1,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,650154,57.9167,12.05,AS2119,Europe,Telenor Norge AS
70015,Satoshi:0.19.0.1,658416,39.1244,-76.495,AS701,North America,UUNET
70015,Satoshi:0.19.1,658416,40.8364,-74.1403,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,47.3388,8.5769,AS3303,Europe,Bluewin
70015,Satoshi:0.20.1,658415,-33.8591,151.2002,AS16509,Australia,AMAZON
70015,Satoshi:0.20.1,658416,-22.8305,-43.2192,AS263319,South America,JCR COMERCIO E SERVICOS DE TELECOMUNICACOES LTDA
70015,Satoshi:0.19.0.1,658416,10.515999999999998,76.2157,AS24186,Asia,"RailTel Corporation of India Ltd., Internet Service Provider, New Delhi"
70015,Satoshi:0.19.0.1,658416,-33.8591,151.2002,AS7545,Australia,TPG Telecom Limited
70015,Satoshi:0.20.0,658416,45.9968,24.997,AS43927,Europe,Hosterion Srl
70015,Satoshi:0.20.1,658416,59.8944,30.2642,AS41733,Europe,Perspectiva Ltd.
70015,Satoshi:0.18.1,658416,22.2795,114.146,AS132203,Asia,"Tencent Building, Kejizhongyi Avenue"
70015,Satoshi:0.20.1,658416,48.803000000000004,2.2669,AS21502,Europe,SFR SA
70015,Satoshi:0.20.1,658416,47.3667,8.55,AS15169,Europe,GOOGLE
70015,Satoshi:0.20.1,658416,53.3453,-6.3589,AS6830,Europe,Liberty Global B.V.
70015,Satoshi:0.17.1,658416,0.0,0.0,,TOR,Unknown Organization
70015,Others,658416,38.8939,-77.0365,AS15169,North America,GOOGLE
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658416,53.3331,-6.2489,AS16509,Europe,AMAZON
70015,Satoshi:0.20.1,658416,50.0845,8.4719,AS3320,Europe,Deutsche Telekom AG
70015,Satoshi:0.20.1,658416,37.3931,-121.962,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,51.821999999999996,4.783,AS6830,Europe,Liberty Global B.V.
70015,Others,658416,35.9188,-81.5403,AS31863,North America,DACEN-2
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.19.0.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658416,53.3331,-6.2489,AS8075,Europe,MICROSOFT-CORP-MSN-AS-BLOCK
70015,Satoshi:0.20.1,658415,45.8491,-119.7143,AS16509,North America,AMAZON
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Others,658416,25.4756,117.7124,AS4134,Asia,Chinanet
70015,Satoshi:0.17.1,658416,35.69,139.69,AS4694,Asia,IDC Frontier Inc.
70015,Satoshi:0.20.1,658416,37.9842,23.7353,AS6799,Europe,OTEnet S.A.
70015,Satoshi:0.18.0,658416,43.5142,-79.8845,AS577,North America,BACOM
70015,Satoshi:0.20.0,658416,52.3891,4.6563,AS20473,Europe,AS-CHOOPA
70015,Others,658416,42.3513,-71.137,AS111,North America,BOSTONU-AS
70015,Satoshi:0.18.1,658416,50.4333,30.5167,AS25229,Europe,Volia
70015,Satoshi:0.18.0,658416,46.8403,29.6433,AS1547,Europe,Societatea mixta pe actiuni de tip inchis Interdnestrcom
70015,Satoshi:0.20.1,658416,45.5417,-73.4388,AS577,North America,BACOM
70015,Satoshi:0.20.1,658415,51.5177,-0.6215,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.18.0,658416,37.3417,-121.9753,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,59.8944,30.2642,AS8359,Europe,MTS PJSC
70015,Satoshi:0.20.1,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.19.1,658416,51.4186,5.4672,AS3265,Europe,Xs4all Internet BV
70015,Satoshi:0.20.1,658415,-6.1741,106.8296,AS139190,Asia,GOOGLE
70015,Satoshi:0.20.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.16.3,658416,46.1956,6.1481,AS204957,Europe,ITL-Bulgaria Ltd.
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658416,32.8137,-96.8704,AS62904,North America,EONIX-COMMUNICATIONS-ASBLOCK-62904
70015,Satoshi:0.18.0,658416,39.9653,-83.0235,AS16509,North America,AMAZON
70015,Satoshi:0.20.1,658416,38.6364,-90.1985,AS30083,North America,AS-30083-GO-DADDY-COM-LLC
70015,Satoshi:0.18.1,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.0,658416,53.3331,-6.2489,AS16509,Europe,AMAZON
70016,Satoshi:1.3.4,454942,51.5164,-0.09300000000000001,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.20.1,658416,42.0048,-87.9954,AS23367,North America,GENADAP
70015,Satoshi:0.20.1,658415,37.3388,-121.8914,AS16509,North America,AMAZON
70015,Satoshi:0.20.1,658416,1.314,103.6839,AS14061,Asia,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.1,658416,47.6631,-122.3029,AS209,North America,CENTURYLINK-US-LEGACY-QWEST
70015,Satoshi:0.20.1,658416,41.2619,-95.8608,AS15169,North America,GOOGLE
70015,Satoshi:0.20.0,658416,43.3713,-8.396,AS3352,Europe,Telefonica De Espana
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658416,-12.0464,-77.0428,AS6147,South America,Telefonica del Peru S.A.A.
70015,Satoshi:0.20.1,658416,45.3102,-122.96700000000001,AS7922,North America,COMCAST-7922
70015,Satoshi:0.19.0.1,658416,55.7386,37.6068,AS34665,Europe,Petersburg Internet Network ltd.
70015,Satoshi:0.20.1,658415,53.3331,-6.2489,AS16509,Europe,AMAZON
70015,Satoshi:0.16.3,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.20.1,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658415,40.7592,-111.8875,AS15169,North America,GOOGLE
70015,Satoshi:0.19.0.1,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.1,658416,-35.2744,149.1246,AS38195,Australia,Superloop
70015,Satoshi:0.20.1,658416,42.6833,23.3167,AS35141,Europe,A1 Bulgaria EAD
70015,Others,658416,37.751,-97.822,AS14618,North America,AMAZON
70015,Satoshi:0.20.0,658416,22.25,114.1667,AS133199,Asia,SonderCloud Limited
70015,Others,658416,50.4522,30.5287,AS41665,Europe,Tehnologii Budushego LLC
70015,Satoshi:0.20.1,658416,52.3824,4.8995,AS60781,Europe,LeaseWeb Netherlands B.V.
70015,Satoshi:0.20.1,658416,50.0848,14.4112,AS39392,Europe,SuperNetwork s.r.o.
70015,Satoshi:0.19.1,658416,52.3824,4.8995,AS49981,Europe,WorldStream B.V.
70015,Satoshi:0.18.1,658416,1.3667,103.8,AS136907,Asia,HUAWEI CLOUDS
70015,Satoshi:0.20.1,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.20.1,658416,35.045,-85.2965,AS26827,North America,EPBTELECOM
70015,Satoshi:0.19.1,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.20.1,658416,42.2807,-83.7801,AS7018,North America,ATT-INTERNET4
70015,Satoshi:0.17.1,658416,47.1449,8.1551,AS197988,Europe,Solar Communications GmbH
70015,Satoshi:0.20.1,658416,42.6833,23.3167,AS45007,Europe,VIPNET PRIM Ltd
70015,Satoshi:0.19.1,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.1,658415,0.0,0.0,,TOR,Unknown Organization
70015,Others,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.0,658416,43.648,-79.4141,AS5645,North America,TEKSAVVY
70015,Satoshi:0.18.0,658416,54.7533,11.8179,AS3292,Europe,Tele Danmark
70015,Others,1014765,34.7725,113.7266,AS45102,Asia,"Alibaba (US) Technology Co., Ltd."
70015,Satoshi:0.20.1,658416,50.8274,4.348,AS15169,Europe,GOOGLE
70015,Satoshi:0.20.1,658415,22.2795,114.146,AS15169,Asia,GOOGLE
70015,Satoshi:0.18.0,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.18.0,658416,34.8526,-82.39399999999998,AS20115,North America,CHARTER-20115
70015,Satoshi:0.18.0,658416,52.0077,4.6896,AS3265,Europe,Xs4all Internet BV
70015,Satoshi:0.20.0,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.20.1,658416,38.7167,-9.1333,AS3243,Europe,Servicos De Comunicacoes E Multimedia S.A.
70016,Satoshi:1.3.4,454940,19.0748,72.8856,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.19.0.1,658416,39.9288,116.3889,AS55960,Asia,Beijing Guanghuan Xinwang Digital
70015,Satoshi:0.20.1,658416,55.6514,12.2926,AS29100,Europe,Sagitta ApS
70015,Satoshi:0.20.1,658416,60.1719,24.9347,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.0,658416,35.69,139.69,AS54415,Asia,WIZ K.K.
70016,Satoshi:1.3.4,454938,33.7485,-84.3871,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.20.1,658415,-33.8591,151.2002,AS16509,Australia,AMAZON
70015,Satoshi:0.20.1,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,42.93899999999999,-70.819,AS7922,North America,COMCAST-7922
70015,Satoshi:0.19.0.1,658416,44.6814,-63.6571,AS11260,North America,EASTLINK-HSI
70012,Others,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658416,51.348,12.3671,AS3209,Europe,Vodafone GmbH
70015,Satoshi:0.20.0,658416,38.6487,-90.3297,AS20115,North America,CHARTER-20115
70015,Satoshi:0.16.3,658416,53.3331,-6.2489,AS16509,Europe,AMAZON
70015,Satoshi:0.20.1,658415,22.25,114.1667,AS16509,Asia,AMAZON
70015,Satoshi:0.20.1,658415,59.3333,18.05,AS16509,Europe,AMAZON
70015,Satoshi:0.20.0,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.19.0.1,658416,52.2777,-0.8284,AS5607,Europe,Sky UK Limited
70015,Satoshi:0.18.1,658415,12.9719,77.5937,AS14061,Asia,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,55.7386,37.6068,AS51783,Europe,The Center of Dedicated Servers LLC
70015,Satoshi:0.20.1,658416,-23.5475,-46.6361,AS15169,South America,GOOGLE
70015,Others,658416,50.0848,14.4112,AS29208,Europe,"Dial Telecom, a.s."
70015,Satoshi:0.20.1,658416,36.1685,-115.1164,AS15169,North America,GOOGLE
70015,Satoshi:0.18.0,658416,-36.8506,174.7679,AS56030,Australia,Voyager Internet Ltd.
70015,Satoshi:0.20.1,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.18.0,658416,37.3417,-121.9753,AS14061,North America,DIGITALOCEAN-ASN
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.20.1,658416,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70015,Others,658416,52.2998,9.447000000000001,AS24940,Europe,Hetzner Online GmbH
70015,Satoshi:0.16.3,658416,44.8166,20.4721,AS31042,Europe,Serbia BroadBand-Srpske Kablovske mreze d.o.o.
70015,Satoshi:0.16.3,658416,45.8491,-119.7143,AS16509,North America,AMAZON
70015,Satoshi:0.20.1,658416,43.6667,-79.3804,AS32489,North America,AMANAHA-NEW
70015,Others,729736,39.9288,116.3889,AS58593,Asia,"Shanghai Blue Cloud Technology Co.,Ltd"
70015,Satoshi:0.20.1,658416,37.3931,-121.962,AS14061,North America,DIGITALOCEAN-ASN
70016,Satoshi:1.3.4,454938,-33.8591,151.2002,AS63949,Australia,"Linode, LLC"
70016,Others,658416,42.87,-77.2791,AS11351,North America,TWC-11351-NORTHEAST
70015,Satoshi:0.18.1,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.16.3,658416,1.3667,103.8,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.20.1,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.18.0,658416,43.7806,-79.3503,AS174,North America,COGENT-174
70015,Others,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Others,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.20.1,658416,40.793,-74.0247,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.20.0,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.20.1,658416,35.0837,-80.6646,AS11426,North America,TWC-11426-CAROLINAS
70016,Others,658416,2.5,112.5,AS45839,Asia,Shinjiru Technology Sdn Bhd
70015,Satoshi:0.20.1,658416,50.1188,8.6843,AS16509,Europe,AMAZON
70015,Satoshi:0.19.1,658416,37.751,-97.822,AS22489,North America,ZCOLO-SAN01
70015,Satoshi:0.20.0,658416,2.9273,-75.2819,AS14080,South America,Telmex Colombia S.A.
70016,Satoshi:1.3.4,454948,51.5164,-0.09300000000000001,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.20.0,658416,47.1139,7.2303,AS42155,Europe,Evard Antennenbau AG
70015,Satoshi:0.20.1,658415,40.7592,-111.8875,AS15169,North America,GOOGLE
70016,Satoshi:1.3.4,454942,40.8229,-74.4592,AS63949,North America,"Linode, LLC"
70015,Satoshi:0.17.1,658416,48.8582,2.3387,AS16276,Europe,OVH SAS
70015,Satoshi:0.18.1,658416,0.0,0.0,,TOR,Unknown Organization
70015,Satoshi:0.19.1,658416,52.352,4.9392,AS14061,Europe,DIGITALOCEAN-ASN
70015,Satoshi:0.16.3,658416,0.0,0.0,,TOR,Unknown Organization
70015,Others,658416,36.0913,-80.3271,AS11426,North America,TWC-11426-CAROLINAS
70015,Satoshi:0.20.1,658415,14.0723,-60.9484,AS15344,North America,ASN15344-SLU
70015,Satoshi:0.20.1,658416,37.751,-97.822,AS395502,North America,JCOLO
70015,Satoshi:0.19.0.1,658416,43.6319,-79.3716,AS16276,North America,OVH SAS
70015,Satoshi:0.20.1,658416,50.7054,7.0719,AS6830,Europe,Liberty Global B.V.
70015,Others,658416,51.2993,9.491,AS24940,Europe,Hetzner Online GmbH
70016,Others,658416,37.5112,126.9741,AS135354,Asia,NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.
70015,Satoshi:0.18.1,658416,52.3672,4.918,AS3265,Europe,Xs4all Internet BV
70015,Satoshi:0.18.0,658416,36.0292,129.3648,AS4766,Asia,Korea Telecom
70015,Satoshi:0.19.0.1,658416,48.0082,16.2242,AS1901,Europe,A1 Telekom Austria AG
70015,Satoshi:0.19.1,658416,37.751,-97.822,AS27017,North America,ZIPLY-FIBER-LEGACY-ASN
70015,Satoshi:0.16.3,658416,1.2929,103.8547,AS16509,Asia,AMAZON
70015,Satoshi:0.19.0.1,658416,50.1188,8.6843,AS14061,Europe,DIGITALOCEAN-ASN
70016,Satoshi:1.3.4,454950,51.5164,-0.09300000000000001,AS63949,Europe,"Linode, LLC"
70015,Satoshi:0.18.1,658416,48.8582,2.3387,AS12876,Europe,Online S.a.s.
70015,Satoshi:0.19.1,658416,37.3417,-121.9753,AS14061,North America,DIGITALOCEAN-ASN
70015,Satoshi:0.19.0.1,658416,43.6319,-79.3716,AS16276,North America,OVH SAS
70015,Satoshi:0.20.1,658416,37.5549,-122.2708,AS7922,North America,COMCAST-7922
70015,Satoshi:0.20.1,658416,48.6755,9.3699,AS3320,Europe,Deutsche Telekom AG
70015,Satoshi:0.18.0,658416,-34.9274,138.6005,AS1221,Australia,Telstra Corporation Ltd
70015,Satoshi:0.20.1,658416,53.0654,8.8029,AS3320,Europe,Deutsche Telekom AG
70015,Others,658416,49.405,11.1617,AS51167,Europe,Contabo GmbH
70015,Satoshi:0.20.0,658416,34.7725,113.7266,AS37963,Asia,Hangzhou Alibaba
70015,Satoshi:0.20.1,658416,48.8582,2.3387,AS12876,Europe,Online S.a.s.
70015,Satoshi:0.20.0,658416,22.25,114.1667,AS206264,Asia,Amarutu Technology Ltd
70015,Satoshi:0.19.0.1,658416,53.7042,10.1172,AS3209,Europe,Vodafone GmbH
70016,Satoshi:1.3.4,454950,19.0748,72.8856,AS63949,Asia,"Linode, LLC"
70015,Satoshi:0.20.1,658415,40.7592,-111.8875,AS15169,North America,GOOGLE
70015,Satoshi:0.20.1,658416,51.5898,7.6633,AS6830,Europe,Liberty Global B.V.
70015,Others,658416,43.6319,-79.3716,AS16276,North America,OVH SAS
70015,Satoshi:0.20.1,658416,0.0,0.0,,TOR,Unknown Organization
70015,Others,658416,43.2638,76.9293,AS9198,Asia,JSC Kazakhtelecom
70016,Satoshi:1.3.4,454950,43.6644,-79.4195,AS63949,North America,"Linode, LLC"
70015,Others,658416,60.1719,24.9347,AS24940,Europe,Hetzner Online GmbH
