,date,userName,isEdited,title,review,rating,developerResponse,review_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
143,2019-06-06 18:40:04,Dudeville,False,Great but problem with new loyalty sign up,"Always worked for me over last year to fill up and pay, has been great for that. Only gripe is I tried to register for new loyalty scheme today and app continually states “trying to join”. Another window states “log out and try next time”. I have deleted app and reloaded but my account still has the spinning icon trying to join box. I did this after today’s update. Not sure if it will correct in time, if not, I’m stuck! Lost out on my first points today😩",4,"{'id': 9092715, 'body': ""Really glad you like the app. Sorry to hear you've been struggling to register your new card though. Please email our team at bpmerewards@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-10T12:30:05Z'}",Always worked last year fill pay great Only gripe I tried register new loyalty scheme today app continually state trying join Another window state log try next time I deleted app reloaded account still spinning icon trying join box I today update Not sure correct time Im stuck Lost first point today,mixed,0.6,0.02,0.38,"new loyalty scheme, last year, spinning icon, first points, gripe, window, app, account, box, today, update, time"
144,2019-06-06 21:09:50,Darren Millin,False,Has got potential,"I’ve been using the app since it’s launch. It has definitely improved, and is now the default way I pay for my fuel. It’s too early to tell how the new reward scheme will play out. My local BP station is also the closest shop, so I would shop there regularly for groceries. Having the reward card only available inside the app is very clunky. To collect the points the user unlocks their phone, launches the app, logs into the app, navigates to the rewards tab, presses on the scan in store... it just feels very very cumbersome. There should be an option to add the card to the Apple Wallet. The user unlocks the phone, opens Wallet and selects the card.",3,"{'id': 9092823, 'body': ""Thanks for the feedback Darren. We're looking at ways to improve the app for the future, so we'll take it on board. ^AW"", 'modified': '2019-06-10T12:35:22Z'}",Ive using app since launch It definitely improved default way I pay fuel Its early tell new reward scheme play My local BP station also closest shop I would shop regularly grocery Having reward card available inside app clunky To collect point user unlocks phone launch app log app navigates reward tab press scan store feel cumbersome There option add card Apple Wallet The user unlocks phone open Wallet selects card,mixed,0.73,0.0,0.27,"local BP station, new reward scheme, default way, closest shop, rewards tab, reward card, Apple Wallet, launch, fuel, groceries, points, user, phone, scan, store, option"
145,2019-06-07 01:27:59,Mjrcarr,True,BPme broken,Since the launch of BPme rewards. You can’t get any points from the app. You will need a new card. I registered new card and ever since when I click on rewards within the app. I get an error message and it just spins like buffering but never does anything. Says it will work the next time you open the app. But that’s not true. Just get the same error and spinning symbol. Initially put it down to the number of people registering for the new rewards but doubt it. It’s been 12+ hours,1,"{'id': 3938012, 'body': 'Hi, it sounds like something hasn’t happened as it should, so thanks for letting us know and giving us the chance to fix it. If you wish to speak to someone in the meantime, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB', 'modified': '2018-06-22T09:01:33Z'}",Since launch BPme reward You cant get point app You need new card I registered new card ever since I click reward within app I get error message spin like buffering never anything Says work next time open app But thats true Just get error spinning symbol Initially put number people registering new reward doubt Its hour,mixed,0.72,0.1,0.18,"new card, error message, same error, 12+ hours, BPme rewards, new rewards, launch, points, app, buffering, symbol, number, people"
146,2019-06-07 08:25:12,Fiona2105,False,THEY PUT A HOLD ON THE FULL AMOUNT WHICH YOU THEN CANT USE ELSEWHERE,"Used three times and every time my bank has refused to authorise it.  My card gets stopped, I have to acknowledge the banks txt to activate my card again and go back to the app to unlock the pump.  Quicker to go in and pay.  Get your security sorted!  Now realised the same as other people.  I left the setting at £45 even though I only wanted a tenner.  Put in a tenner and £45 is on hold in my account.  HOW LONG ARE YOU GOING TO HOLD ONTO MY MONEY FOR? 10 days is ridiculous!  You need to make this much clearer on the app!",1,,Used three time every time bank refused authorise My card get stopped I acknowledge bank txt activate card go back app unlock pump Quicker go pay Get security sorted Now realised people I left setting even though I wanted tenner Put tenner hold account HOW LONG ARE YOU GOING TO HOLD ONTO MY MONEY FOR day ridiculous You need make much clearer app,mixed,0.51,0.2,0.29,"other people, MY MONEY, HOLD ONTO, bank, card, txt, app, pump, security, setting, tenner, account, 10 days"
147,2019-06-07 11:18:39,Otterstone,False,Reward Cards Impossible to Register,You would think anyone launching a new reward scheme would ensure it worked before it went live. BP seems to have forgotten this essential part in their planning. I have been trying to register a reward card through their app for two days only to repeatedly encounter an error message stating the blindingly obvious; that ‘an error has occurred’. It still fails even after an update to the app meant to fix the registration problem. Maybe BP should test their systems before throwing them half-baked into the world.,1,"{'id': 9092903, 'body': ""Hi there. Sorry you're struggling to register. Please email our team at bpmerewards@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-10T12:38:15Z'}",You would think anyone launching new reward scheme would ensure worked went live BP seems forgotten essential part planning I trying register reward card app two day repeatedly encounter error message stating blindingly obvious error occurred It still fails even update app meant fix registration problem Maybe BP test system throwing halfbaked world,mixed,0.53,0.08,0.39,"new reward scheme, reward card, essential part, two days, registration problem, error message, BP, planning, app, update, systems, world"
148,2019-06-07 15:24:07,Jimmy Nil,False,BPMe App,"I have used this on numerous occasions usually filling up 2 cars sometimes twice a week and have never had a problem in using it.   Often when using the app, it has saved me from joining a queue at least 8 to 10 people long to pay for my fuel. I am usually in and out inside 90 seconds.  I would thoroughly recommend using the app.",5,"{'id': 9092984, 'body': 'Really glad you like the app. See you for some fuel again soon. ^AW', 'modified': '2019-06-10T12:41:34Z'}",I used numerous occasion usually filling car sometimes twice week never problem using Often using app saved joining queue least people long pay fuel I usually inside second I would thoroughly recommend using app,positive,0.05,0.0,0.95,"numerous occasions, 8 to 10 people, 2 cars, problem, app, queue, fuel, 90 seconds"
149,2019-06-07 21:32:32,ggeldenhuis,False,Truly awful and really useless,"I wanted something simple to replace carrying a loyalty card. The app however refuses to work without location services turned on. Worse as part of the sign up process you get prompted again for marketing emails regardless that you said no when signing up online. Do not get the app, instead keep the bit of plastic in your wallet, it will save you the frustration. Navigation services from the app?! No thank you google maps is perfectly adequate.",1,,I wanted something simple replace carrying loyalty card The app however refuse work without location service turned Worse part sign process get prompted marketing email regardless said signing online Do get app instead keep bit plastic wallet save frustration Navigation service app No thank google map perfectly adequate,mixed,0.82,0.0,0.18,"loyalty card, location services, marketing emails, Navigation services, google maps, something, app, part, sign, process, bit, plastic, wallet, frustration"
150,2019-06-08 13:39:19,Bjthene,False,Will not creat an account,"As BP have stopped using Nectar and are now using BPMe I have had to set up an account. The online account works ok but the App will not connect to my account, bringing up an error message “Sorry, we’ve been unable to complete your registration. Don’t worry, we’ll try again the next time you log on”. The other issue is, because of the first issue, displays “ creating rewards account” and goes no further. I’ve uninstalled it and tried reinstalling it to no avail. This means I will not be able to collect  any loyalty points unless I have my card with me and that is in my works vehicle. All I want is the app to connect to my account but it doesn’t look like is is going to, which makes the app redundant on my phone so unless there is a fix I will be uninstalling it.",1,"{'id': 9093156, 'body': ""Sorry you're struggling to get the card sorted with your account. Please email our team at bpmerewards@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-10T12:47:56Z'}",As BP stopped using Nectar using BPMe I set account The online account work ok App connect account bringing error message Sorry weve unable complete registration Dont worry well try next time log The issue first issue display creating reward account go Ive uninstalled tried reinstalling avail This mean I able collect loyalty point unless I card work vehicle All I want app connect account doesnt look like going make app redundant phone unless fix I uninstalling,mixed,0.62,0.05,0.33,"error message, other issue, first issue, loyalty points, online account, rewards account, BP, Nectar, App, registration, avail, card, vehicle, phone, fix"
151,2019-06-09 22:04:29,marto1995,False,Dreadful app waste of time,This has been so frustrating! BP have stopped accepting Nectar cards so I am trying to register the new BPme card to collect points. The app is difficult to navigate and I keep getting error messages. No idea if I have even managed to register! Tried to give feedback via the app but that also failed. Am not going to entrust my payment details to this as have no faith in its ability to work or keep my details safe. Avoid!,1,"{'id': 9093527, 'body': ""Sorry you're struggling to register. Please email our team at bpmerewards@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-10T13:02:16Z'}",This frustrating BP stopped accepting Nectar card I trying register new BPme card collect point The app difficult navigate I keep getting error message No idea I even managed register Tried give feedback via app also failed Am going entrust payment detail faith ability work keep detail safe Avoid,negative,0.99,0.0,0.01,"new BPme card, Nectar cards, error messages, payment details, points, app, idea, feedback, faith, ability"
152,2019-06-10 18:49:59,Bananaleg,False,Useless.,"When paying for my fuel at the garage till, my digital reward card within the BP app wouldn’t scan or be recognised to award my points. The cashier entered my reward card number from the app manually, this hasn’t registered my purchase this way either!!!. Please bring back Nectar as this worked fine???. Oh well of to Tesco’s for my fuel now. At least I will be rewarded for my purchase there!!!. So disappointed with this app and reward system. What reward please???. Whilst in the app, No Service is always present, hence why it doesn’t work possibly, can’t rate the app here, etc.",1,"{'id': 9134146, 'body': ""Sorry you're struggling to get your points. Please email our team at bpmerewards@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-12T16:22:23Z'}",When paying fuel garage till digital reward card within BP app wouldnt scan recognised award point The cashier entered reward card number app manually hasnt registered purchase way either Please bring back Nectar worked fine Oh well Tescos fuel At least I rewarded purchase So disappointed app reward system What reward please Whilst app No Service always present hence doesnt work possibly cant rate app etc,mixed,0.42,0.02,0.56,"digital reward card, reward card number, reward system, No Service, BP app, fuel, garage, points, cashier, purchase, Nectar, Tesco"
153,2019-06-10 22:14:50,Dave Home Account,False,Does not sync account,"I have registered on the BP app, given over all my personal information, verified my email, linked my BP reward card and linked my Nectar card. The iOS app now just sits there saying ‘creating rewards account’ and it never does. Have restarted many times and still no joy. So, BP have all my details and I have done all the giving and now BP give me...well...nothing. Don’t waste your time especially as they are always more expensive than Sainsbury’s!",1,"{'id': 9134159, 'body': ""Hi Dave. Sorry you're having some issues with the app. Please email our team at bpmerewards@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-12T16:23:39Z'}",I registered BP app given personal information verified email linked BP reward card linked Nectar card The iOS app sits saying creating reward account never Have restarted many time still joy So BP detail I done giving BP give mewellnothing Dont waste time especially always expensive Sainsburys,mixed,0.5,0.08,0.42,"BP reward card, Nectar card, personal information, iOS app, rewards account, BP app, email, joy, details, giving, time, Sainsbury"
154,2019-06-12 18:48:44,Stevi Bob,False,Feedback feature fails every time - ironic.,"Firstly, this doesn’t work. My local BP station, equipped with the latest pumps, always gives an error message that there are no pumps available even when my car is the only one on the forecourt. Secondly, the feedback feature (hidden away in the settings, curiously) ironically gives a feedback submission failed message. Utterly useless compared with the simplicity and reliability of the Esso offering.",1,"{'id': 9168624, 'body': ""Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-14T11:16:53Z'}",Firstly doesnt work My local BP station equipped latest pump always give error message pump available even car one forecourt Secondly feedback feature hidden away setting curiously ironically give feedback submission failed message Utterly useless compared simplicity reliability Esso offering,negative,0.97,0.03,0.0,"local BP station, error message, feedback feature, feedback submission, failed message, Esso offering, latest pumps, car, forecourt, settings, simplicity, reliability"
155,2019-06-13 09:24:25,Don Kiddik,False,Oh dear...,"The first thing you’ll notice is the horrendously drawn out registration process. Then, even after downloading the app and creating an account, I can (seemingly) have the barcode within the app scanned to get points, but you have to link and register a physical card in order to get the 250 initial registration points.  Plus, neither the app or website will let me register the physical card...keeps saying ‘An error has occurred’.  Very useful error message. At least, that’s what I think you have to do, because the instructions are absolutely awful. The other huge annoyance is that you CANNOT use the app without enabling your GPS and giving the app access to your location.  I don’t have my GPS permanently enabled and might not want the app accessing my location.  Why on earth didn’t the devs just disable the location specific parts of the app if the device’s GPS is disabled (like most other apps with location specific functions)?  From a CX perspective (Customer eXperience), this is a laughable.",1,,The first thing youll notice horrendously drawn registration process Then even downloading app creating account I seemingly barcode within app scanned get point link register physical card order get initial registration point Plus neither app website let register physical cardkeeps saying An error occurred Very useful error message At least thats I think instruction absolutely awful The huge annoyance CANNOT use app without enabling GPS giving app access location I dont GPS permanently enabled might want app accessing location Why earth didnt devs disable location specific part app device GPS disabled like apps location specific function From CX perspective Customer eXperience laughable,mixed,0.87,0.0,0.13,"other huge annoyance, most other apps, useful error message, 250 initial registration points, registration process, first thing, physical card, specific parts, specific functions, CX perspective, Customer eXperience, account, barcode, order, website, instructions, GPS, access, location, earth, devs, device, laughable"
156,2019-06-16 10:56:10,Mattpaco,False,Like the app but can’t use anymore as my email address changed,I like the app and like using it but since my email address has changed I can’t use it because receipts got to my old email address and the app does not give you any opportunity to update your email address as it’s locked. unless this gets resolved my review is two stars,2,,I like app like using since email address changed I cant use receipt got old email address app give opportunity update email address locked unless get resolved review two star,negative,0.68,0.17,0.15,"old email address, two stars, app, receipts, opportunity, review"
157,2019-06-17 06:54:32,RJblah,False,Forces location usage,App looks neat enough but I never trust an application for which the terms indicate location is optional but then forces you to enable location service to use it. After sign up the app presents the screen for ‘Please allow location services’ and the only option is to enable. Since this app is intended to support some payment related activities lack of trust is significant hence two stars.,2,,App look neat enough I never trust application term indicate location optional force enable location service use After sign app present screen Please allow location service option enable Since app intended support payment related activity lack trust significant hence two star,negative,0.98,0.0,0.02,"payment related activities lack, two stars, location service, App, terms, screen, Please, option, trust"
158,2019-06-19 10:40:44,Tobias The Almighty,False,Complete waste of time,Absolute piece of rubbish if your going to release software can you please ensure it’s actually tested before releasing it! My wife works at BP and gave me a new BP my rewards card to activate all I get is “something went wrong. Please try again later” spent hours on the phone to support they just blame apple because of recent updates they advised me to try logging onto the website on a pc which I’ve tried countless times and refuses to log in saying something went wrong. Utter rubbish!,1,"{'id': 9321504, 'body': ""Sorry you're struggling to set up the app. Please email our team at bpmerewards@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-24T11:10:11Z'}",Absolute piece rubbish going release software please ensure actually tested releasing My wife work BP gave new BP reward card activate I get something went wrong Please try later spent hour phone support blame apple recent update advised try logging onto website pc Ive tried countless time refuse log saying something went wrong Utter rubbish,negative,0.97,0.0,0.03,"Absolute piece, rewards card, recent updates, Utter rubbish, software, wife, BP, something, hours, phone, website, pc"
159,2019-06-20 23:19:50,Apollo BKY,False,Useless,"Unintuitive, difficult to register, have to add cards by the web interface, and slow to start when you open at a petrol station (so slow it normally holds the queue up while wait for it to open). To cap it all the service station they then give you paper vouchers to get bonus points !",5,"{'id': 9321623, 'body': ""Sorry you've been having trouble with the app. Please drop our support team a line at bpmerewards@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-24T11:13:19Z'}",Unintuitive difficult register add card web interface slow start open petrol station slow normally hold queue wait open To cap service station give paper voucher get bonus point,mixed,0.51,0.01,0.48,"web interface, petrol station, service station, paper vouchers, bonus points, cards, queue"
160,2019-06-23 08:03:54,MaestroSartori,False,Doesn’t link with account,"Despite having a fully functioning account with BPme Rewards with a card linked which works perfectly fine on the website, after signing in to the app I’m prompted to ‘join rewards’ which upon clicking, tries to load before crashing. Still the same after several reinstalls. Contacting BP results in ‘I’m sorry, we’re awaiting another update from the app developer.’",1,"{'id': 9321661, 'body': ""Hi. We've recently updated the app, so please make sure you have the latest version and give it a try. If you're still struggling, drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-24T11:14:24Z'}",Despite fully functioning account BPme Rewards card linked work perfectly fine website signing app Im prompted join reward upon clicking try load crashing Still several reinstalls Contacting BP result Im sorry awaiting another update app developer,mixed,0.51,0.0,0.49,"functioning account, several reinstalls, BP results, BPme Rewards, app developer, card, website, update"
161,2019-06-28 08:55:17,l_harvie,False,Rewards trouble,"I really like using the app to fill up my car with fuel, the only problem I have with the app is after filling my car up my rewards points don’t automatically go onto my card, I ring BPme customer service spend half hour on the phone to be told that they can add all my points I have missed for me and there is still an app issue which they are trying to fix. All I can say is if it’s broke then don’t try and push people to use it.",4,,I really like using app fill car fuel problem I app filling car reward point dont automatically go onto card I ring BPme customer service spend half hour phone told add point I missed still app issue trying fix All I say broke dont try push people use,negative,0.91,0.0,0.09,"BPme customer service, half hour, rewards points, app issue, car, fuel, problem, phone, people"
162,2019-07-01 13:47:26,Mike6sp,True,Waiting for the update. Clitching on iOS.,Thus will be as good as Shell go+ system if they can sort out the bug that is causing you to go around in circles when logging in. Will not allow me to login on the app but I can access my account on the internet. Cmon team let’s sort this out and I’ll up my stars to a five as it is good using it online. Four days now I’m still waiting for the update. Don’t ask me to contact so and so I’ve already done this. Cannot access app. Cannot use card on my phone. Times ticking!. As always on all apps replies! Read what I've done? I've contacted your team already! Sort out the app problem I'm not the only one with this issue!,2,"{'id': 9321513, 'body': ""Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-06-24T11:10:29Z'}",Thus good Shell go system sort bug causing go around circle logging Will allow login app I access account internet Cmon team let sort Ill star five good using online Four day Im still waiting update Dont ask contact Ive already done Cannot access app Cannot use card phone Times ticking As always apps reply Read Ive done Ive contacted team already Sort app problem Im one issue,mixed,0.46,0.16,0.38,"Cmon team, app problem, Shell, bug, circles, account, internet, stars, five, update, card, phone, apps, issue"
163,2019-07-04 18:47:46,Nick65423,True,The most frustrating app on my phone,"I can’t get this to work. I can be sitting in the car next to the pump and the app will tell me: “It doesn’t look like you’re near a station.” On the one occasion it agreed I WAS in a station, it refused to let me pay. “Looks like something went wrong,” it kept saying. I tried three times and eventually gave up and joined the queue at the till. Now my purchase history doesn’t show on the app, of course. BP needs to ask Caffè Nero how to build and run an intuitive, customer friendly app. This certainly isn’t one.",2,"{'id': 9092212, 'body': ""Sorry to hear that. If you drop our support team a line at bpmeuk@bp.com they'll help you out. Thanks ^AW"", 'modified': '2019-06-10T12:10:57Z'}",I cant get work I sitting car next pump app tell It doesnt look like youre near station On one occasion agreed I WAS station refused let pay Looks like something went wrong kept saying I tried three time eventually gave joined queue till Now purchase history doesnt show app course BP need ask Caff Nero build run intuitive customer friendly app This certainly isnt one,mixed,0.69,0.16,0.15,"intuitive, customer friendly app, one occasion, purchase history, Caffè Nero, car, pump, station, something, queue, till, course, BP"
164,2019-07-11 23:45:03,Phatzer,False,Started out well,"It seems the last three times the app has been less than useful - as in unusable. The first of the last three issues, I filled up and the app hung, suggesting the payment couldn’t be processed and to head in to the store instead. The second time, the app seemingly forgot it was signed in and sent me to the login screen, which I didn’t have time to resolve in a busy forecourt. The third time, the app suggested there were no pumps available. The pump I was parked at looked available unless I existed in another dimension. Also there were other pumps free at the time. I like the concept of the app, and it started out well, but I’ve failed to accrue any points the last three times visiting BP because of these issues. Also, it seems discussing issues with the app with staff at any BP garage results in shrugging and a blank facial expression, suggesting training is lacking somewhat. I like the concept of this app, please let these just be teething problems.",4,,It seems last three time app le useful unusable The first last three issue I filled app hung suggesting payment couldnt processed head store instead The second time app seemingly forgot signed sent login screen I didnt time resolve busy forecourt The third time app suggested pump available The pump I parked looked available unless I existed another dimension Also pump free time I like concept app started well Ive failed accrue point last three time visiting BP issue Also seems discussing issue app staff BP garage result shrugging blank facial expression suggesting training lacking somewhat I like concept app please let teething problem,mixed,0.85,0.03,0.12,"blank facial expression, BP garage results, last three issues, login screen, busy forecourt, teething problems, other pumps, third time, app, payment, store, dimension, concept, points, staff, shrugging, training"
165,2019-07-16 12:22:55,Achster,False,Terrible,"I’ve used this app many times but it’s clunky, slow and crash. The latest version is useable - I cannot get past the T&C’s tick box - when complete and confirmed it just “bounces” back to the same tick box. I’ve reinstalled, changed passwords, checked my profile but it just down not work. Terrible for a company like BP not to have done their due diligence on something that makes a fundamental change to their business models - atrocious.",1,"{'id': 9781606, 'body': ""Hi. Sorry you've been having an issue accepting the T&Cs. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-07-22T10:40:27Z'}",Ive used app many time clunky slow crash The latest version useable I cannot get past TCs tick box complete confirmed bounce back tick box Ive reinstalled changed password checked profile work Terrible company like BP done due diligence something make fundamental change business model atrocious,negative,0.82,0.18,0.0,"same tick box, latest version, T&C, due diligence, fundamental change, business models, app, passwords, profile, company, BP, something"
166,2019-07-16 19:50:11,Wispsgold21,False,Needs tweaking,"Good little app , shows everything you need , is very slow at opening and getting going though. Also a bit annoying that you NEED location services switched on to be able to get into it even if you are or go to you’re regular fuel station anyway , “Add card to wallet” would be a good feature really.",4,"{'id': 9781637, 'body': ""Hi there. Really glad you like the app. Thanks for the additional feedback, we'll keep it in mind for future updates. Thanks ^AW"", 'modified': '2019-07-22T10:41:17Z'}",Good little app show everything need slow opening getting going though Also bit annoying NEED location service switched able get even go youre regular fuel station anyway Add card wallet would good feature really,mixed,0.55,0.0,0.45,"regular fuel station, Good little app, good feature, location services, everything, opening, card, wallet"
167,2019-07-23 16:29:49,LordFlash,False,Absolutely hopeless,"Having used the app a few times successfully I now find that it will not process past the screen where I approve privacy settings, click to go to the next screen and straight back to the same one. I have emailed direct and see from other forums there are many others having the same problem. 2 weeks on and no update from BP. How to make customers go elsewhere!!",1,,Having used app time successfully I find process past screen I approve privacy setting click go next screen straight back one I emailed direct see forum many others problem week update BP How make customer go elsewhere,negative,0.84,0.15,0.01,"privacy settings, same one, other forums, many others, same problem, next screen, app, 2 weeks, update, BP, customers"
168,2019-07-25 11:14:01,Tyfelin,False,Too unreliable,Works well when it works. Which isn’t often. The challenge is with login. There are occasions when the login fails - and then succeeds with the same credentials. There is a big question over why it logs users out so frequently. Then there is the fact that the app doesn’t save passwords to Keychain - a real challenge when you use strong passwords. It won’t reliably request TouchID or FaceID as an alternative either. And the password reset process is very patchy. I love apps that streamline life. This isn’t one of them.,2,,Works well work Which isnt often The challenge login There occasion login fails succeeds credential There big question log user frequently Then fact app doesnt save password Keychain real challenge use strong password It wont reliably request TouchID FaceID alternative either And password reset process patchy I love apps streamline life This isnt one,mixed,0.66,0.01,0.33,"password reset process, same credentials, big question, real challenge, strong passwords, login, occasions, users, fact, app, Keychain, TouchID, FaceID, alternative, life"
169,2019-07-26 06:26:48,Foursprungdugtechnique,False,Does nearly everything,"Great for having a digital reward card, mapping you to a station, paying for fuel.... but one gripe, having two stations only a mile or so apart in my town, why can’t the fuel prices be shown in the station info via the map?  For the sake of a mile I could pay 4p/litre less for diesel... mounts up when a full tank is around £100. If I was travelling and unaware there was another cheaper station close by, having that info could be handy",4,,Great digital reward card mapping station paying fuel one gripe two station mile apart town cant fuel price shown station info via map For sake mile I could pay plitre le diesel mount full tank around If I travelling unaware another cheaper station close info could handy,mixed,0.52,0.13,0.35,"digital reward card, one gripe, two stations, full tank, cheaper station, fuel prices, station info, town, map, sake, mile, diesel"
170,2019-07-28 06:56:53,7simmie7,False,App crashes,Since the app was updated it now crashes constantly when I go to find out how much is on the card. Deleted the app and put back on same results,5,,Since app updated crash constantly I go find much card Deleted app put back result,negative,0.76,0.23,0.01,"same results, app, card"
171,2019-07-28 07:49:26,BluFurr,False,Unusable,"This app no longer works. A request you to confirm agreement to new terms and conditions and privacy statement however when you press confirm it does something in the background and then just brings up the screen again. Attempting to take the relevant boxes and confirm again does the same processing is on a continuous loop so you can never progress to finding your nearest BP station. Completely on usable as a result. Tried relaunching the app and deleting and installing again, however nothing works. Very disappointing.",1,,This app longer work A request confirm agreement new term condition privacy statement however press confirm something background brings screen Attempting take relevant box confirm processing continuous loop never progress finding nearest BP station Completely usable result Tried relaunching app deleting installing however nothing work Very disappointing,negative,0.96,0.04,0.0,"nearest BP station, new terms, privacy statement, relevant boxes, same processing, continuous loop, app, request, agreement, conditions, something, background, screen, result"
172,2019-07-30 05:25:27,milmatmol,False,Needs improving,"The idea of not having to go in and pay is great when you have babies in the car. However. Every time I go to use it, it comes up with a page to accept terms and conditions. When you tick it and accept, it goes away then comes straight back so you can't actually use it. Also when using the specific amount option, if I put £10 for example, it stops at around £8!! The app could be really good but I feel it really does need some work on it.",2,"{'id': 9936178, 'body': 'Hi, thanks for getting in touch. Customer feedback is really important to us so thanks for giving us a chance to fix it. We want to reassure you our team are working hard to solve the issue. Thanks ^KP ', 'modified': '2019-07-31T08:20:40Z'}",The idea go pay great baby car However Every time I go use come page accept term condition When tick accept go away come straight back cant actually use Also using specific amount option I put example stop around The app could really good I feel really need work,mixed,0.32,0.06,0.62,"specific amount option, idea, babies, car, page, terms, conditions, example, app, work"
173,2019-07-30 13:03:55,yhgdajktsfuikfe,True,"You won’t be able to log in, don’t  bother",The App will present you with New T&Cs and Privacy Policy tick boxes to agree to - you’ll never get past these. They’ll just repeatedly be re-presented to you. An aggravating waste of time. The team developing this app really need to invest time in testing it! Totally unusable!. Can’t even register BPME card via web either “sorry an error occurred” REPEATEDLY. Sort it out!. STILL NOT FIXED - unbelievably ignorant approach to customers. Please just take this app off the App Store and come back when it works.,1,"{'id': 9781554, 'body': ""Sorry you've been having trouble with the app. Please drop our support team a line at bpmeuk@bp.com and they'll help. Thanks ^AW"", 'modified': '2019-07-22T10:39:12Z'}",The App present New TCs Privacy Policy tick box agree youll never get past Theyll repeatedly represented An aggravating waste time The team developing app really need invest time testing Totally unusable Cant even register BPME card via web either sorry error occurred REPEATEDLY Sort STILL NOT FIXED unbelievably ignorant approach customer Please take app App Store come back work,negative,1.0,0.0,0.0,"New T&Cs, Privacy Policy, aggravating waste, BPME card, ignorant approach, App Store, boxes, time, team, web, error, REPEATEDLY, customers"
174,2019-07-30 22:42:21,Desideratist,False,Never works,"Never works when you are actually on the forecourt. Latest is it keeps asking me to accept privacy changes so I check the boxes and say confirm and it keeps looping back to that page. I gave up and paid the old-fashioned way. /edit. Updated today, 30th July 2019. Still stuck in the T&C loop like everyone else. Updated the app and they still haven’t fixed the app-breaking bug that everyone is reporting. Waste of time.",1,"{'id': 9936036, 'body': ""Hi there, sorry to hear you've had a bad experience with the app. Our team are working hard to solve the issue and it should be up and running again very soon. Thanks ^KP "", 'modified': '2019-07-31T08:15:38Z'}",Never work actually forecourt Latest keep asking accept privacy change I check box say confirm keep looping back page I gave paid oldfashioned way edit Updated today th July Still stuck TC loop like everyone else Updated app still havent fixed appbreaking bug everyone reporting Waste time,negative,0.97,0.02,0.01,"T&C loop, privacy changes, app-breaking bug, forecourt, boxes, page, old, fashioned, 30th, everyone, Waste, time"
175,2019-07-31 20:08:30,Johnshing1117,False,good idea but some glitch,Just downloaded the new version of the app and it says privacy terms have been updated and I need to accept them before using the app. Ticked all the boxes and accepted same thing saying the term updates came out again. Tried about 10 times clicking accept and the same window kept coming out. Give up.,3,"{'id': 9973181, 'body': ""Sorry about that! We're working hard to fix it and it should be up and running again soon. Thanks ^KP "", 'modified': '2019-08-02T09:19:44Z'}",Just downloaded new version app say privacy term updated I need accept using app Ticked box accepted thing saying term update came Tried time clicking accept window kept coming Give,negative,0.76,0.2,0.04,"new version, privacy terms, same thing, term updates, same window, app, boxes"
176,2019-08-01 16:31:25,cc75chapel,False,Needs an update,"Great app previously now it’s useless as every time I access it, it tells me to accept the new terms and conditions and privacy statement. I check both boxes to accept, press confirm and it immediately takes me back to the accept page again. Cannot get past that page despite trying over ten times on different occasions. Please sort it out!",3,,Great app previously useless every time I access tell accept new term condition privacy statement I check box accept press confirm immediately take back accept page Cannot get past page despite trying ten time different occasion Please sort,mixed,0.51,0.04,0.45,"Great app, new terms, privacy statement, different occasions, conditions, boxes, page, ten"
177,2019-08-01 22:21:45,Iisaloodles,False,"Ok, until last two updates!","I had been using this app quite happily without issues for filling up at my local BP station. However, the previous version and current version of the app have stopped working, which I discovered when I went to fill my car with fuel and the app kept looping after login back to the screen to agree to the policies. Ever since, I can’t progress beyond these screens, rendering the app useless!",1,"{'id': 9973868, 'body': ""Hi Lisa, sorry to hear you're having trouble! We're aware of this glitch and are working to fix it. Watch this space. Thanks ^KP "", 'modified': '2019-08-02T09:54:37Z'}",I using app quite happily without issue filling local BP station However previous version current version app stopped working I discovered I went fill car fuel app kept looping login back screen agree policy Ever since I cant progress beyond screen rendering app useless,mixed,0.66,0.01,0.33,"local BP station, previous version, current version, app, issues, car, fuel, screen, policies"
