,date,userName,isEdited,title,review,rating,developerResponse,review_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
45,2020-11-29 21:12:06,MrOrndog,True,Terrible for many reasons,"Edit: I see a developer response below saying I should contact support. Sorry guys if you had read the review you’d see I have multiple times. I see no point in emailing again when they’ve already responded with zero help. First it is unreliable. Second it’s a ripoff. Read on. On many occasions I have had the app either refuse to acknowledge I am at a station or refuse to activate a pump. When you can’t rely on something it’s really worse than not having it. I kept using it for the extra discount... until at the end of a month I tried to fuel up all three cars only to have it randomly refuse to work for two of them. I lost my $100 spend because of that and therefore my extra discount. Contacting support was useless so the app went to app purgatory. Until recently when I was towing a boat through an unfamiliar area and needed gas. There was that shiny green station, I read the cash/ credit prices and pulled in. My mistake. After filling up I see it charged me the credit price, even though I used their card through their app! A mistake I thought, I’ll just contact support! Support confirms this is actually their practice!. Let me say that again for those not paying attention. If you use the BP app even with a BP card at a BP station you WILL BE CHARGED THE CREDIT PRICE. I’m officially done with this company.",2,"{'id': 12216945, 'body': ""We're sorry to hear of your experience. We'd love to look into this for you. Please contact our help desk by calling 1-800-333-3991 M-F 6am-7pm CST or via email at bpconsumer@bp.com at anytime. We appreciate your loyalty and patience in getting this resolved. - BPme Support Team\r"", 'modified': '2019-12-04T22:57:33Z'}",Edit I see developer response saying I contact support Sorry guy read review youd see I multiple time I see point emailing theyve already responded zero help First unreliable Second ripoff Read On many occasion I app either refuse acknowledge I station refuse activate pump When cant rely something really worse I kept using extra discount end month I tried fuel three car randomly refuse work two I lost spend therefore extra discount Contacting support useless app went app purgatory Until recently I towing boat unfamiliar area needed gas There shiny green station I read cash credit price pulled My mistake After filling I see charged credit price even though I used card app A mistake I thought Ill contact support Support confirms actually practice Let say paying attention If use BP app even BP card BP station WILL BE CHARGED THE CREDIT PRICE Im officially done company,negative,0.95,0.05,0.0,"cash/ credit prices, shiny green station, developer response, zero help, many occasions, extra discount, three cars, unfamiliar area, BP station, BP card, app purgatory, BP app, Contacting support, guys, review, multiple, point, ripoff, pump, something, end, month, boat, gas, mistake, practice, attention, company"
46,2020-12-19 16:21:25,RichSenior,False,Not Worth the Hassle,"As a product manager for a software company, I have dealt with my fair share of apps. I’m familiar with common bugs and issues and can usually navigate myself around them when they appear. I attempted at least a half dozen times to create a password for a new account unsuccessfully. I tried to sign in through Pay Pal and attempted to manually create a password. Neither worked. I attempted to use the “forgot password” function several times and it failed each time. The app insisted that I “could not use a previously used password” when, ironically, I was attempting to setup a password for the first time. In any case, I was never actually able to use the app so I cannot provide any insight to the functionality of the app itself. The fact that creating a new account from the app proved to be impossible for me earned this 1-star review.",1,"{'id': 20070681, 'body': ""Hi RichSenior, we're sorry to hear about your experience. Providing quality fuels and customer service is very important to BP. We are sorry that you are unhappy with the app. We take your feedback seriously and will continue to look for ways to amplify the user experience. We would love to look and troubleshoot this for you, please call us at 800-333-3991. Thanks, BPMe team."", 'modified': '2020-12-29T19:29:28Z'}",As product manager software company I dealt fair share apps Im familiar common bug issue usually navigate around appear I attempted least half dozen time create password new account unsuccessfully I tried sign Pay Pal attempted manually create password Neither worked I attempted use forgot password function several time failed time The app insisted I could use previously used password ironically I attempting setup password first time In case I never actually able use app I cannot provide insight functionality app The fact creating new account app proved impossible earned star review,mixed,0.83,0.02,0.15,"forgot password” function, product manager, software company, fair share, common bugs, new account, Pay Pal, first time, 1-star review, apps, issues, dozen, case, insight, functionality, fact"
47,2020-12-27 01:07:02,Frustrated Nathan,False,"If there’s a way to use the app without storing a credit or debit card, I’m all for it","I think this app would be much more beneficial if you could get rewards without having to store your debit or credit card information. In today’s world, you shouldn’t have to store your credit or debit card information to get maximum rewards for using a product. This is why this app and service get one star. If you can utilize the app and get rewards for using it without storing the information, I’d give it a much better review and would utilize the service. I’m still trying to find out how you can do that. I haven’t been able to yet, until then, it gets one star. I will update after I get an answer from BP and utilize the service.",1,"{'id': 20046970, 'body': ""Hi, thank you for providing feedback on BPme Rewards. We are sorry that you are unhappy with the new BPme Rewards program. BP continues to review support for additional payment options and will continue to work towards expanding payment options through BPme. We are always in search for ways to amplify the user experience for our consumers. We'll make sure that  your ideas reach our development team. Thanks, BPMe team."", 'modified': '2020-12-28T21:30:48Z'}",I think app would much beneficial could get reward without store debit credit card information In today world shouldnt store credit debit card information get maximum reward using product This app service get one star If utilize app get reward using without storing information Id give much better review would utilize service Im still trying find I havent able yet get one star I update I get answer BP utilize service,mixed,0.35,0.09,0.56,"credit card information, debit card information, one star, maximum rewards, app, today, world, product, service, review, answer, BP"
48,2021-02-09 12:13:49,MW624,False,Unreliable,"This app intermittently works. When it does it’s easy. But this app more often fails than works. I was at a BP station and the app took awhile to find it. Then it let me enter the pump number but didn’t let me pay. It was in the credit card screen and only let me check the information on my listed cards but never the button to pay for the gas. I can see all the cards I have listed. I even went into the gas station for assistance. The guy tells me to enter my credit card (which was already listed in the app). When I tried this I got the “something went wrong”. I tried two different cards, same error. I don’t have forever to troubleshoot at the pump and keep other customers from getting gas. So I lost my discount and my credit for using BP. This app should be seamless. It should just work. I would have done better just driving to a non-BP gas station instead of relying on this app my discount. This app needs much improvement.",1,"{'id': 20984576, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme Team', 'modified': '2021-02-10T21:33:03Z'}",This app intermittently work When easy But app often fails work I BP station app took awhile find Then let enter pump number didnt let pay It credit card screen let check information listed card never button pay gas I see card I listed I even went gas station assistance The guy tell enter credit card already listed app When I tried I got something went wrong I tried two different card error I dont forever troubleshoot pump keep customer getting gas So I lost discount credit using BP This app seamless It work I would done better driving nonBP gas station instead relying app discount This app need much improvement,mixed,0.66,0.02,0.32,"credit card screen, BP gas station, BP station, same error, other customers, pump number, app, information, cards, button, assistance, guy, something, discount, improvement"
49,2021-03-04 14:01:01,ivette5538,False,Excellent BP App,Bp is an excellent app… I’m not only save five cents per gallon but I get to use my rewards when I earned them! I just put gas at the BP gas station and I gave three people your app information! Maybe BP needs to find out from the owners of the gas station and let them know to basically advertise your five cents per gallon off! Also… Thank you for allowing us to put our card and selecting and for me to get back in the carI feeling  so safe putting gas even if it’s at night time!. All the best. Ivette,5,,Bp excellent app Im save five cent per gallon I get use reward I earned I put gas BP gas station I gave three people app information Maybe BP need find owner gas station let know basically advertise five cent per gallon Also Thank allowing u put card selecting get back carI feeling safe putting gas even night time All best Ivette,positive,0.0,0.0,1.0,"BP gas station, excellent app, five cents, three people, app information, night time, gallon, rewards, owners, card, carI, Ivette"
50,2021-03-10 13:45:36,Wlcws,True,Nothing But Pump Activation Errors,Update: Customer Service offered assistance shortly after my first review. I decided to wait until right after my next attempted use so they could more easily troubleshoot the glitch. This time it worked flawlessly just like it always used to. BTW I’ve been exclusively using the same station since COVID-19 hit. Original 2 Star Review: It worked great for maybe 9 months but it fails to complete the transaction for the last two months. It even failed once after unlocking my pump. Luckily I spotted the app error before driving away.,5,"{'id': 21430569, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme Team', 'modified': '2021-03-03T17:27:46Z'}",Update Customer Service offered assistance shortly first review I decided wait right next attempted use could easily troubleshoot glitch This time worked flawlessly like always used BTW Ive exclusively using station since COVID hit Original Star Review It worked great maybe month fails complete transaction last two month It even failed unlocking pump Luckily I spotted app error driving away,mixed,0.79,0.0,0.21,"Original 2 Star Review, last two months, first review, Customer Service, same station, COVID-19 hit, app error, 9 months, Update, assistance, glitch, BTW, transaction, pump"
51,2021-03-12 10:08:56,crap afain,False,Can’t link Bp Visa card to app,"Ever since Bp visa Synchrony had to send me a new card because there was fraud , I can’t link my Bp rewards card to my new card ... also it’s the 5 th new card in 3 years ... triple encryption is useless. Back to the issue, I have called Synchrony Bank , My Bp rewards customer service ,  and Tech support . Everyone there is useless!!! It’s the worst customer service and Experience I’ve ever dealt with!. I have over 12 hours being on hold and dealing with everyone and no one there is competent to solve the dam problem! They told me 3 times will fix it with in 5 days and then you never hear back fro. Them ... if I don’t hear from them today I will switch all my business to Shell and Mobil apps - I have them both now no dam issues! Please hire a IT Tech that actually can solve the issue because your current staff is the worse",1,"{'id': 22073717, 'body': ""Hi there, we're sorry to hear about your experience and we would love to look into this for you. We very much value your business and hope to keep you as a loyal consumer. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team"", 'modified': '2021-04-06T11:24:04Z'}",Ever since Bp visa Synchrony send new card fraud I cant link Bp reward card new card also th new card year triple encryption useless Back issue I called Synchrony Bank My Bp reward customer service Tech support Everyone useless Its worst customer service Experience Ive ever dealt I hour hold dealing everyone one competent solve dam problem They told time fix day never hear back fro Them I dont hear today I switch business Shell Mobil apps I dam issue Please hire IT Tech actually solve issue current staff worse,mixed,0.82,0.06,0.12,"Bp visa Synchrony, Bp rewards card, worst customer service, 5 th new card, My Bp, triple encryption, Tech support, dam problem, Mobil apps, dam issues, IT Tech, current staff, fraud, 3 years, Everyone, Experience, 12 hours, hold, 5 days, Them, business, Shell"
52,2021-03-20 20:00:07,htmn15,False,Unable to use the App,I needed gas so went to my nearest bp gas station. I was unable to open the app-just an error message. I tried logging back into my account and was eventually locked out because of the technical difficulties with the app and I was unable to log back in for 15 minutes. I ended up having to reset my password. So I waited on the side of the road for 15 minutes to pass by but still unable to log into my account using the app. 15 minutes turned to 30 minutes and then an hour and still cannot log into the app-just getting an error message. I deleted the app and reinstalled and tried to log back in but still unable to log into my account using the app. This is why there should be a card in case like this when the app is experiencing technical difficulties. There should be a backup plan. Highly disappointed.,1,"{'id': 21845828, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-24T17:06:35Z'}",I needed gas went nearest bp gas station I unable open appjust error message I tried logging back account eventually locked technical difficulty app I unable log back minute I ended reset password So I waited side road minute pas still unable log account using app minute turned minute hour still cannot log appjust getting error message I deleted app reinstalled tried log back still unable log account using app This card case like app experiencing technical difficulty There backup plan Highly disappointed,negative,0.95,0.05,0.0,"nearest bp gas station, error message, technical difficulties, backup plan, app, account, 15 minutes, password, side, road, 30 minutes, hour, card, case"
53,2021-03-26 19:54:37,Steve HSV,True,Non functional,"After a few days, I received an email saying that it would be 7-10 days more before they could get back to me. Two weeks later, after two app updates, I have heard nothing from anyone, and the app still doesnt work. I am done with the app, and done with BP. This app doesn’t work. It comes back with a notice that they are having technical difficulties, again and again.  A week later...I again arrived at the pump and got the same error message that they were having technical difficulties. I called tech support and waited and waited for about 10 minutes getting constant messages that somebody would be with me shortly and again and again. I left the station and went home, about a 15 minute trip. When I got home I hung up. THE APP DOESN’T WORK AND TECH SUPPORT DOESN’T EITHER. Another day. I was going to ride past the BP station, so I called tech support before I got there. This time I got an answer, and the lady said since my problem was a “Technical Issue” my call would have to be escalated, and it would be 3-5 days before someone could call me back. If I were BP, I would be very embarrassed.",1,"{'id': 21246124, 'body': 'Hi Steve, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For Technical support and troubleshooting assistance you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme Team', 'modified': '2021-02-23T19:05:40Z'}",After day I received email saying would day could get back Two week later two app update I heard nothing anyone app still doesnt work I done app done BP This app doesnt work It come back notice technical difficulty A week laterI arrived pump got error message technical difficulty I called tech support waited waited minute getting constant message somebody would shortly I left station went home minute trip When I got home I hung THE APP DOESNT WORK AND TECH SUPPORT DOESNT EITHER Another day I going ride past BP station I called tech support I got This time I got answer lady said since problem Technical Issue call would escalated would day someone could call back If I BP I would embarrassed,mixed,0.82,0.11,0.07,"same error message, TECH SUPPORT DOESN, two app updates, THE APP DOESN, technical difficulties, constant messages, 15 minute trip, Technical Issue, BP station, days, email, notice, pump, 10 minutes, somebody, WORK, answer, lady, problem, call, someone"
54,2021-04-02 16:36:54,Jisto1,False,Way too poorly made,"When the app works, it’s nice to sometimes save some money on gas, but more often than not, the app has issues. Between the pump not pumping after being unlocked, and the app thinking you’re not at a BP when you are, more often than not, this app is just a letdown. The fact that on their own map, their locations aren’t accurate, and there’s no way to bypass the location check to apply your rewards has made me lose faith in BPs ability to provide even basic conveniences. After using this app and seeing how horribly thrown together it is, I feel like I’ll be specifically avoiding BP gas stations in the future.",2,"{'id': 22098696, 'body': ""Hi there, we're sorry to hear about your experience and we would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team"", 'modified': '2021-04-07T11:24:54Z'}",When app work nice sometimes save money gas often app issue Between pump pumping unlocked app thinking youre BP often app letdown The fact map location arent accurate there way bypass location check apply reward made lose faith BPs ability provide even basic convenience After using app seeing horribly thrown together I feel like Ill specifically avoiding BP gas station future,mixed,0.75,0.0,0.25,"BP gas stations, basic conveniences, app, money, issues, pump, letdown, fact, map, locations, way, rewards, faith, BPs, ability, future"
55,2021-04-14 23:40:13,DCAguy83,False,Great (when it works) but zero customer support,"The app is great when it works, incentivizing payment with the app. I consider BP a premium product and the ability to pay without leaving my car seems like a premium idea. Unfortunately at several stations I get a “technical issues” error and can’t pay with the app. You get a discount using a linked card, but it’s less than half the discount of using a linked card through the app (5c versus 11c). There’s zero customer support for the app. Emails say you get a reply in 12 business hours, but my email from this weekend hasn’t been answered three full business days later. It’s a shame that it’s making me think less of the product as a whole because of that lack of standing behind the product.",3,,The app great work incentivizing payment app I consider BP premium product ability pay without leaving car seems like premium idea Unfortunately several station I get technical issue error cant pay app You get discount using linked card le half discount using linked card app c versus c Theres zero customer support app Emails say get reply business hour email weekend hasnt answered three full business day later Its shame making think le product whole lack standing behind product,mixed,0.67,0.0,0.33,"technical issues” error, zero customer support, premium idea, several stations, linked card, 12 business hours, premium product, app, payment, BP, ability, discount, half, Emails, reply, weekend, shame, lack"
56,2021-04-23 20:20:54,BH Atlanta,False,Clunky and Inefficient UX,"The app is a bit clunky and inefficient. It should be clearer where to go to locate your station and fuel, especially in larger cities where you have multiple BP locations on the map in a close proximity to each other and/or are located on the same street.  Part of the problem is that the stations should be better set up to accommodate app usage by clearly displaying the pump number and address while you’re sitting in your car — otherwise, why stand at a pump to work through each step of the app when you can just quickly swipe your card?  It would also be helpful to have clear confirmation of each step in the process to guide you through each step. The 5 cent/gallon discount is especially insignificant when it requires a minimum amount of spend each month - especially in the era of COVID when people are driving less and using less gas.",2,"{'id': 22468819, 'body': 'Hi there, thanks for taking the time to share your valuable feedback. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. If you need any assistance, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-04-26T18:31:49Z'}",The app bit clunky inefficient It clearer go locate station fuel especially larger city multiple BP location map close proximity andor located street Part problem station better set accommodate app usage clearly displaying pump number address youre sitting car otherwise stand pump work step app quickly swipe card It would also helpful clear confirmation step process guide step The centgallon discount especially insignificant requires minimum amount spend month especially era COVID people driving le using le gas,mixed,0.67,0.0,0.33,"larger cities, BP locations, close proximity, same street, clear confirmation, 5 cent/gallon discount, minimum amount, less gas, pump number, app usage, station, fuel, multiple, map, Part, problem, address, car, step, process, spend, era, COVID, people"
57,2021-05-04 13:26:58,Overzeetop,True,I’d rather eat glass than set up this app again,"Possibly the singular worst setup experience I’ve ever had on iOS. The app link to email doesn’t work, the app link from email back doesn’t work. The password entry screen has no way to reload if it freezes. There is no paste functionality in the CC entry screen. I guarantee this was not worth the $10 credit I was offered to sign in. I can only hope the usage experience is better. If it is, I’ll add star(s) back. Update - used the app for the first time. Had to drive to two different pumps to make it work as the first pump timed out (hung in the ""waiting"" mode while trying to select a grade) and was unusable. Second pump worked, luckily the station was empty or the failure would have been really annoying and awkward. The pump was still out if service when I left after filling up 5 min later.",1,"{'id': 22599193, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For technical support and troubleshooting assistance, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-05-03T19:56:04Z'}",Possibly singular worst setup experience Ive ever iOS The app link email doesnt work app link email back doesnt work The password entry screen way reload freeze There paste functionality CC entry screen I guarantee worth credit I offered sign I hope usage experience better If Ill add star back Update used app first time Had drive two different pump make work first pump timed hung waiting mode trying select grade unusable Second pump worked luckily station empty failure would really annoying awkward The pump still service I left filling min later,mixed,0.75,0.1,0.15,"password entry screen, CC entry screen, two different pumps, worst setup experience, usage experience, paste functionality, star(s, first time, waiting"" mode, app link, first pump, Second pump, singular, iOS, email, way, $10 credit, Update, grade, station, failure, service"
58,2021-05-14 03:25:54,X-Rover,False,«Pay for fuel” function is not reliable,"It’s nice designed app, but I would avoid using “Pay for fuel” function. I have paid using this function today at the pump. The pump got activated and it charged me $100 right away using Apply Pay. I did not pump any fuel yet, so hoped it some kind of crazy high pre-authorization and it will adjust the balance. Then the pump was just not responding to start fueling process, allowing me to select only a fuel grade and nothing else. The cancel button got grayed out in the app, so I was not able to cancel it, but I was not able to get any fuel either. I called gas station workers and they were not able to help me either, since that transaction was initiated using that app and they din’t have a control over it. Wrokers agree to block that pump, so no one else can use that pre-authorized pending transaction and gave me a 800 BP number to call to find out  how to refund $100 charge. So, instead of spending 5 min to fuel my car, I spend 40 min and got charged for $100 for nothing. I’m sure once I will call 800 number they will refund my money, but don’t use “Pay for fuel”, you might spend much more time than you expect.",3,,Its nice designed app I would avoid using Pay fuel function I paid using function today pump The pump got activated charged right away using Apply Pay I pump fuel yet hoped kind crazy high preauthorization adjust balance Then pump responding start fueling process allowing select fuel grade nothing else The cancel button got grayed app I able cancel I able get fuel either I called gas station worker able help either since transaction initiated using app dint control Wrokers agree block pump one else use preauthorized pending transaction gave BP number call find refund charge So instead spending min fuel car I spend min got charged nothing Im sure I call number refund money dont use Pay fuel might spend much time expect,negative,0.81,0.14,0.05,"crazy high pre-authorization, fueling process, cancel button, gas station, Apply Pay, pending transaction, 800 BP number, fuel grade, 800 number, nice, function, pump, kind, balance, control, Wrokers, one, $100 charge, 5 min, car, 40 min, time"
59,2021-05-17 23:05:12,Ncraximus,True,Horrible Tech App Team Apparently,"I cannot believe how horrible this app is and how many problems it continues to have. Like many of the comments posted by other users, you cannot login or register anymore on this app without getting an error message. Multiple calls to customer service doesn’t help whatsoever. They continue to say they will send in a tech support ticket but nothing has happened over the past month. I find it so hard to believe that all these other gas apps from other companies work just fine but why this one continues to struggle is quite a joke. UPDATE. I tried calling the number that you gave me to talk to your technical support team and they were not able to get it corrected. This is not just an issue with me but with several users it appears. Fix your app and your website!",1,"{'id': 22858955, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. It seems that you are experiencing some technical issues. For technical support and troubleshooting assistance, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n', 'modified': '2021-05-17T19:13:56Z'}",I cannot believe horrible app many problem continues Like many comment posted user cannot login register anymore app without getting error message Multiple call customer service doesnt help whatsoever They continue say send tech support ticket nothing happened past month I find hard believe gas apps company work fine one continues struggle quite joke UPDATE I tried calling number gave talk technical support team able get corrected This issue several user appears Fix app website,mixed,0.75,0.07,0.18,"tech support ticket, technical support team, other gas apps, other users, other companies, many problems, error message, Multiple calls, customer service, past month, several users, comments, one, joke, UPDATE, number, issue, website"
