,date,reviewId,userName,reviewCreatedVersion,content,thumbsUpCount,score,repliedAt,developerResponse,content_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
3534,2020-06-10 08:11:05,gp:AOqpTOHwI0n84xqMyXerW8zI2xEKa8DjjGngymeywJIAmk4LiN_Ph-qkYu4zAZGjSMejs5d36WJ7lZzbNym4Fw,Aaron Hanselman,3.26.5,Quick easy and contact less only have to touch the pump :) love this app and its service :),0,5,,,Quick easy contact le touch pump love app service,positive,0.0,0.0,1.0,"Quick, easy, contact, pump, app, service"
3535,2020-06-10 10:43:54,gp:AOqpTOG7DBh_8DVM8HQT5hqRuUJa2RzkIoVGv_r7wJDmdbmB6AZ0obeD-HjapJzXa5C11L-IkxHn_HhxiheWcQ,Jesus Vega,3.26.5,Address is no longer available when getting the full receipt. Was handy for when I needed it for work in order to submit expenses.,4,3,,,Address longer available getting full receipt Was handy I needed work order submit expense,mixed,0.49,0.01,0.5,"full receipt, Address, work, order, expenses"
3536,2020-06-11 04:39:48,gp:AOqpTOGVDWRDY9tUGqMhkEX9Tay-Iwv82LIXCu7KK32yhixp-XvwloSg2H5JRL9RgexUh1vmdkUl1igH_3GjjQ,Hamed Shafiei,3.26.5,Makes the process much easier!,0,5,,,Makes process much easier,positive,0.0,0.0,1.0,process
3537,2020-06-11 05:30:24,gp:AOqpTOFvbaDKtAgrX8oKBqjfhQpXm_Y0oXEyF2oMWgAmehejE3Q6M_p9tjCIqVeMLcv6nJRpMFTSGRRk5QzDtw,Arnoldo Salazar,,Exeptional!!!,0,5,,,Exeptional,neutral,0.04,0.86,0.1,
3538,2020-06-11 11:38:22,gp:AOqpTOEZEddcLp3Jdql6Lzxn0Oga3d-POT-U581qJJUTOO3RWtpac2qpJHjjMpHFVFSae26PDDzlNq08kJjcdQ,Paul,3.26.5,"Most of the time the app works fine, although I have experienced a few instances fueling at stations that are not compatible. Even using the card tied to my account, I didn't receive the purchase credit towards the $100 monthly spending needed to continue receiving the $.05 discount.",2,4,,,Most time app work fine although I experienced instance fueling station compatible Even using card tied account I didnt receive purchase credit towards monthly spending needed continue receiving discount,mixed,0.57,0.02,0.41,"instances fueling, purchase credit, $100 monthly spending, time, app, stations, card, account, 05 discount"
3539,2020-06-11 19:52:12,gp:AOqpTOFVjZIeWOY47BszffJQjjrRL2s9ax8IX8REtHK9iJcpcgsxynLaVxz9XbzfWuRexwnwHI5dSsGIHveRhQ,Jean La,,"doesn't ask you to make a password when registering, then won't let you login because you don't have your password - don't waste your time",0,1,2020-06-17 09:45:49,"Hi Jean, we're sorry to hear you're having issues getting your BPme account set up. Our support team would love to walk you through. Can you please contact them at 800-333-3991 or bpconsumer@bp.com? Thanks, BPme",doesnt ask make password registering wont let login dont password dont waste time,negative,0.72,0.01,0.27,"password, time"
3540,2020-06-11 20:56:36,gp:AOqpTOFwXG6Ir-KUFsImUfCqzlUiFeGf8G19s8CamzZydIfL9o2x4jFg2ctNDBRmqM9GAGsIK4fuDgOh1dmB8w,Enmanuel Mercedes,3.26.5,pretty seamless. Like that it minimizes physical contact.,1,5,,,pretty seamless Like minimizes physical contact,positive,0.0,0.22,0.78,physical contact
3541,2020-06-11 21:29:20,gp:AOqpTOGeK4ui8Y9q5HNKDRKZqFBOpZEjx6qt5DEwJCcKJOxaIAnP59FFKGzvnL5S78CmRTYf9QO16OFEI12A2w,Nikki Groce,3.26.5,It's Awesome! BUT I have been verified with ID.me and the Hero's Work discount is not showing up on my account. It's a great app though,0,4,,,Its Awesome BUT I verified IDme Heros Work discount showing account Its great app though,mixed,0.13,0.09,0.78,"ID.me, Work discount, great app, BUT, Hero, account"
3542,2020-06-11 23:22:33,gp:AOqpTOF6DqtQ8eRyJGNu4YzggNQE-7suUF3D9zelicrCtoFTsU-v0ekpnNRNy1Pcw6yrCgjekC3zN3Px1fLaeQ,Heather Prevoe,3.26.5,Last few weeks cant get in. Says there is a problem connecting,0,1,2020-06-17 09:47:12,"Hi Heather, oh no! We're sorry to hear that you're having trouble connecting to the BPme app. It sounds like you're experiencing a technical issue. Our support team would love to help you out and can be reached at 800-333-3991. Thanks, BPme Team",Last week cant get Says problem connecting,negative,0.96,0.04,0.0,"problem, connecting"
3543,2020-06-12 09:49:06,gp:AOqpTOG74F-EZBQdVGR1zd3sKtHLF4jDmEL8sFbHoYZJKfXCMHYRa8neGYUD7USlxUComk3w4lfvIKlCZYIXjQ,BLK_BILL_ GATES,3.26.5,Give this app you're actually see your money and get this other app it is tell y'all the app when I give this game another I mean not this game I mean this app on another racing okay I think I may give it a one or two or three or four but I think imma give it a one but if y'all get I'm against this old 5 right now but if it's just my mom will come back and give you all go one one one one one one one one one,0,5,,,Give app youre actually see money get app tell yall app I give game another I mean game I mean app another racing okay I think I may give one two three four I think imma give one yall get Im old right mom come back give go one one one one one one one one one,negative,0.88,0.01,0.11,"other app, money, game, racing, mom"
3544,2020-06-12 18:58:18,gp:AOqpTOE1uzpGHuFsx8kgwmRBMFpu_BYdWcEJMGJmFVqGaJ7tvU1LSIS_6_76g1TIN98mGaX5Cslb15OAr7b89Q,BC Baseball,3.26.5,After reading all the BAD reviews... Why even bother?,0,1,2020-06-17 09:48:21,"Hi BC, thanks for taking the time to leave a review. We're constantly looking for ways to improve the app experience for users and would love to hear your feedback. Thanks, BPme Team",After reading BAD review Why even bother,negative,1.0,0.0,0.0,BAD reviews
3545,2020-06-12 19:19:09,gp:AOqpTOG_B_H_-nrtc03b4VBzrmi_yEjS_5Myz5JVrSaR7NdbS19JN-HhSD0i1lAvjyYsRaxIK8_pdM53z5I5cA,Brian Wilkinson,3.26.5,This app is a joke BP is overcharging their customers for their gas and why would I want to spend $100 before I get $0.05 off when I can just go to a Shell station and get $0.05 off on every time I get gas BP you are a joke and you have just lost a customer,0,1,2020-06-17 09:49:52,"Hi Brian, Thank you for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. Thanks, BPme Team",This app joke BP overcharging customer gas would I want spend I get I go Shell station get every time I get gas BP joke lost customer,negative,1.0,0.0,0.0,"Shell station, app, joke, BP, customers, gas, time"
3546,2020-06-13 14:18:27,gp:AOqpTOGVLoIhUBDJWah4m0HRs_nC1tgph2T4lhh_0ElDTth1XFTjEiLRTHf1QO1Y9ETuT9sVPYigmLL62Hy2Ig,Evan Harrington,3.26.5,Love app pay and pump. No going insidw,0,5,,,Love app pay pump No going insidw,positive,0.0,0.0,1.0,"Love app, pump"
3547,2020-06-13 22:08:21,gp:AOqpTOEVtltixFsvD9wB1jW9wulUQ6rW3xu4iVHWTYScNZwzxgNPfpeWMB5i6iGNbonQLPEoV29E9K1XiecFBQ,JAMESETTA DAVIS,,"I love this app BPme: Pay for Gas, Get... Ms.JAMESETTA DAVIS PLEASE Help me find my Parents PLEASE THANK you",0,5,,,I love app BPme Pay Gas Get MsJAMESETTA DAVIS PLEASE Help find Parents PLEASE THANK,positive,0.0,0.0,1.0,"Ms.JAMESETTA DAVIS PLEASE, Parents PLEASE, app, BPme, Gas, Get"
3548,2020-06-14 01:21:56,gp:AOqpTOFkhxb0Y5MWM3m0SrNFwCVuUJht8ne93L13870cEaujMPXKcf9O-QgKAPJdtU5MWQheh1yLQ32AAP2Fkg,Eric Matthews,3.26.5,N o t working here,0,1,2020-06-17 09:55:01,"Hi Eric, oh no! We're sorry to hear that. Our support team would love to look into this for you. Can you please give them a call at 800-333-3991 or email bpconsumer@bp.com? Thanks, BPme Team",N working,negative,0.63,0.27,0.1,
3549,2020-06-14 15:18:28,gp:AOqpTOGhA_r7TLYz70B2NOI4FZJdjj97JDu6B5C0M1TpxBX-nyJnGJ9pjaH9ENmFshaoEU5Ue5rfMY1xhpdy2g,Brianna Robbins,,Ok,0,5,,,Ok,negative,0.54,0.26,0.2,
3550,2020-06-14 21:59:18,gp:AOqpTOFYY6Cz4I__eYQOwd2pALLoGFwaX8uxe9Tj9oFo5h2cQY3TWfSEJvelnL1huq_13H-v8p9ZtabbxupLjw,Eliett Menendez,3.26.5,Hey England see you soon BP owner of shell oil gasoline,0,5,,,Hey England see soon BP owner shell oil gasoline,neutral,0.05,0.87,0.08,"shell oil gasoline, BP owner, England"
3551,2020-06-15 01:31:28,gp:AOqpTOE6Nvq65NjjGLmJ-f2urs_oEBPuC06Y1v5na2X3TUxu2nMeMt-eGU9zEoZI9reen_XweZ1v8rrGeSK5bg,Mark Kaylor,3.26.5,"Up until the last couple of weeks the app has been operating as it should. However, several times I have tried to use the app is tells me it's unable to complete the transaction. I use this app primarily for when riding my motorcycle. It had made it really convenient to not have to get out my wallet and risk my card info being stolen. Please fix the bugs.",20,3,2020-06-18 22:22:30,"Hi Mark, thanks for the updated review. We're sorry to hear you're having trouble paying through the app! Thanks for reaching out to us about this. It sounds like you might be experiencing a technical issue. Our support team would love to help out. Can you please give us a call at 800-333-3991 or bpconsumer@bp.com? Thanks, BPme Team",Up last couple week app operating However several time I tried use app tell unable complete transaction I use app primarily riding motorcycle It made really convenient get wallet risk card info stolen Please fix bug,negative,0.83,0.12,0.05,"last couple, card info, weeks, app, transaction, motorcycle, wallet, bugs"
3552,2020-06-15 02:00:27,gp:AOqpTOEaX6NK2xHiIHaomCBihqJTuKE5tlFoCek_wF7zvyC0-L9lKR2lyNy82ai270BmMDZI3JF2PtOSPs0f-g,Amy M. Turcus-Bobkovich,3.26.5,Excellent service and always has been the best! Thank you so much for your kindness and generosity,0,5,,,Excellent service always best Thank much kindness generosity,positive,0.0,0.0,1.0,"Excellent service, kindness, generosity"
3553,2020-06-15 05:32:33,gp:AOqpTOG1U6s8AUKloN9gv-ccrdhiBLvGGMwv-HPByUuGTk21DArXxuywvf4TBStBGDBlvbFxJCSi_cs1EssvBA,Moh,3.26.5,"Will locate what gas station you're in fairly quickly. But going past the first screen to pump gas takes forever. You debate between just waiting because you waited for so long or just doing it manually. Just yesterday's experience: waited for about 5 minutes, stuck on loading screen, filled up gas full tank manually, sat back in the car, still loading. Fix this please",14,1,2020-06-17 09:57:15,"Hi Moh, we're sorry to hear about your experience. Thanks for sharing the details with us. It sounds like you're experiencing a technical issue. Our team would be happy to see you through it and can be reached at 800-333-3991 or bpconsumer@bp.com. Thanks, BPme Team",Will locate gas station youre fairly quickly But going past first screen pump gas take forever You debate waiting waited long manually Just yesterday experience waited minute stuck loading screen filled gas full tank manually sat back car still loading Fix please,mixed,0.53,0.21,0.26,"first screen, loading screen, full tank, gas station, experience, 5 minutes, car"
3554,2020-06-15 05:42:22,gp:AOqpTOF-mndZ8YwQTiRsBafjEE6QmyA27S8HOnRmmyKZMrvzRmPUk3a7mA2wjkVKNYuEYF5Bcyua-2VtkQ6wHw,Andrew Abbott,3.26.5,Thanks bp the app is awesome,0,5,,,Thanks bp app awesome,positive,0.0,0.0,1.0,app
3555,2020-06-15 19:18:30,gp:AOqpTOFrIjQamgUWJts_wF8aC5GrSv0GX5G3pToWoF4lvJrcYoh7fE4SFySoxWQpwzLrie9GAO3_jNZ5fybDcA,Janet White,3.26.5,"Absolutely the SLOWEST, most difficult app on Earth.",0,1,2020-06-17 09:58:19,"Hi Janet, Thank you for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers.Thanks, BPmeTeam",Absolutely SLOWEST difficult app Earth,negative,1.0,0.0,0.0,"difficult app, Earth"
3556,2020-06-15 20:43:22,gp:AOqpTOHQEF_BWxGWtZ5m3LQSSx8XFFMOzVeiGiplSZZDGkVjcLC01ZhxuTzuBnP2fJ4twDDw2Hv07k5Pk0b-5A,M Shawarbeh,3.26.5,Take for ever to load,0,1,2020-06-17 09:59:47,"Hi M, thanks for reaching out to us about this. It sounds like you might be experiencing a technical issue. Please contact our support team at 800-333-3991 and they will do their best to get you fueling with BPme Rewards. Thanks, BPme Team",Take ever load,neutral,0.1,0.75,0.15,
3557,2020-06-16 07:35:28,gp:AOqpTOH_lJ6mfsSgPvbyeeI4zAmLA54Ieh8MraYumFG0xxYhEL9R8z_FfyHoUkA2I0Ah2_PLCWEArGLbi619Zw,Arthur Word,3.26.5,"Once you're account is created, your email address and phone number can not be updated. Also haven't found a way to close my account.",1,1,2020-06-17 09:44:02,"Hi Aruthur, we're sorry to hear you're having trouble with updating and closing your account. To change your ALT ID (phone number) or close your account, please to contact the helpdesk at bpconsumer@bp.com or at 1-800-333-3991 for assistance. Thanks, BPme Team",Once youre account created email address phone number updated Also havent found way close account,neutral,0.11,0.88,0.01,"email address, phone number, account, way"
3558,2020-06-16 14:19:29,gp:AOqpTOG10nzAOAkH3WOFgV2aHMiQ0FSgk3CYu9GjfJ0SIrq10EE4Ocm91SsV2dqiSjBGNIMwgbDSsB_DFf8hlA,Annette M. Sims,3.26.5,Love it.,0,5,,,Love,positive,0.0,0.0,1.0,
3559,2020-06-16 22:00:36,gp:AOqpTOHXTUeI6huT-H-U1vR5Yo1Y1rz4NBdBVAuM0LqcXmGXaXJSki_fJWPEty0ARIzf_C8wMyM16N2v0H0BEw,Richard Blauw,3.26.5,App is really easy to use.,0,5,,,App really easy use,positive,0.0,0.0,1.0,App
3560,2020-06-17 17:09:57,gp:AOqpTOHVNmlKUpX4_8v_N-jVdI4H7y8hh4ed9eQ9YMX6P6yPLEnc_NLxLoklKxf853JAK1ga-M3rWfown8Q6Hg,Deborah Duncan,3.26.5,Great,0,5,,,Great,positive,0.0,0.0,1.0,
3561,2020-06-17 23:44:43,gp:AOqpTOFkH044ALBqiHYKUbAtlhJf3wLaDXoxJW8AXeFSkJ8cVvKVfxMGxSA_cC1oImnOpo9tRka4gfZQ6DRXQg,Johnny H,3.26.5,It Works!!!!!😃,0,5,,,It Works,positive,0.01,0.16,0.83,
3562,2020-06-18 05:39:47,gp:AOqpTOGlp-YSUQlMSRmuLgm1_wLcrkCItejZtoFLy7L6Os0x7Q37Z3L0ifnMVwsMbxz5JykQM54Li8mayB3WUQ,Bon Layman,3.26.5,Frustrating to deal with. Has not worked right after 3rd use! Getting to the point of deleting!!,0,1,2020-06-18 22:14:55,"Hi Bon,  we're sorry to hear about your experience and frustration. We're not sure what kind of issue you're experiencing, but our team would love to look into your account and help out. Can you please contact them at 800-333-3991 or bpconsumer@bp.com? Thanks, BPme Team",Frustrating deal Has worked right rd use Getting point deleting,negative,0.82,0.16,0.02,"3rd use, point"
3563,2020-06-18 06:51:11,gp:AOqpTOH4Xr1OTFL_iFS9ZRTTivA1kzUgmS6fjoVjTFbPqWVVWVIWXsVaTukaE2h0FFUcuieKpkCFZLbqCJqM2w,Sheila JenkinsReid,,Not sure,1,5,,,Not sure,neutral,0.02,0.97,0.01,
3564,2020-06-18 09:59:42,gp:AOqpTOG2GmDrnAbDkzUYXedq8zgcM76nmHSufNsGNCV4v-xhipXf35Ghe2whC7MHd8ym8Nw3LFkyGx-IAJRZlw,Stephen Trofimuk,3.26.5,"I installed this app for the ease of not having to touch as much at the pumps. I am deleting this app since they charge the credit price when you add a debit card to your account. That is not worth the ""rewards"" you offer. My debit card is the same as cash at all stations.",0,1,2020-06-18 22:16:24,"Hi Stephen, thanks for reaching out to us about this. Unfortunately at this time BPme does not support cash or debit pricing when you pay for your fuel through he app. We apologize for the inconvenience. Thanks, BPme Team",I installed app ease touch much pump I deleting app since charge credit price add debit card account That worth reward offer My debit card cash station,mixed,0.5,0.02,0.48,"credit price, debit card, app, ease, pumps, account, rewards, same, cash, stations"
3565,2020-06-18 22:33:50,gp:AOqpTOFNu1WlVQ7xLu11gdOHLZoL7Mxs4EEaKRUQ651CgJOvY7k0EtR2v2jumwYuQ9NIgNBY3lwgCF73Ilt81A,Devon Geathers,4.8.3,Please add support for Google Pay,1,3,,,Please add support Google Pay,positive,0.01,0.34,0.65,"Google Pay, support"
3566,2020-06-19 00:43:29,gp:AOqpTOGOpHzUXvsbTcijvQpxveJEp_gM5NiW3am9C-xgJQOScUaGM_YIX-wnyTl3LGgQH0LibxcKGLj32M68aA,A Google User,4.8.3,The old rewards program was better than this new joke of a rewards program.,19,2,2020-06-22 21:25:37,"Hi there, Thank you for providing feedback on BPme Rewards. We very much value your business and hope to keep you as a loyal consumer. We are sorry that you are unhappy with the new BPme Rewards program. We take your feedback seriously and will continue to look for ways to improve the experience for our best consumers. Thanks, BP",The old reward program better new joke reward program,positive,0.01,0.01,0.98,"old rewards program, new joke"
3567,2020-06-19 00:52:20,gp:AOqpTOFP1iTAZH8zV6rChIZ_44GADzHOSNdfO4UWQtuAZ_zGpui8f8XbBjYQ93tOJhOGXga6-LyijlZgOgtadA,Steve Eller,4.8.3,With latest update says something went wrong when trying to login. Now unable to use app ata station.,7,1,2020-06-22 21:30:04,"Hi Steve, we're sorry to hear that you're having trouble logging in after the app update. Our support team would love to help you out with this and can be reached at 800-333-3991 or bpconsumer@bp.com. Thanks, BPme Team",With latest update say something went wrong trying login Now unable use app ata station,negative,0.91,0.08,0.01,"app ata station, latest update, something"
3568,2020-06-19 00:59:03,gp:AOqpTOHYL_NuckAXrGgE-82pkzH3--VTBTs90ZoPQzVjJ-Dkttt3ek4i6vWMmHkqeES_idJJoIuclPErlB350Q,Denise Sorrels,4.8.3,Can't even get past verification of my identity. Tried 3 times and it won't work. Not very happy with the app. Would rather have my rewards card back!!!!! Would leave no stars if possible!,13,1,2020-06-22 21:31:13,"Hi Denise, we're sorry to hear you're unhappy with the new BPme rewards program. Thanks for taking the time to reach out to us about this. It sounds like you might be experiencing a technical issue that our team can help you out with. Can you please contact them at 800-333-3991 or bpconsumer@bp.com? Thanks, BPme Team",Cant even get past verification identity Tried time wont work Not happy app Would rather reward card back Would leave star possible,negative,0.88,0.1,0.02,"past verification, rewards card, identity, app, stars"
3569,2020-06-19 05:54:26,gp:AOqpTOFanS1uixYyK-uAus0Rxj9eXQItlwXac5mvlkrN19nTAGHzxqVIZtUL_9HeBOHu8j-AWKnizUkYrLjITw,Lori McQueen,3.20.6,This is the 1st time the app worked.,0,3,,,This st time app worked,positive,0.05,0.19,0.76,"1st, app"
3570,2020-06-19 19:40:22,gp:AOqpTOGriKZs4nFgY_Q3VFl8dG9YYog4SBJd4tcFwe-6sDSrOa6RxKKCukNYUK2HIvK852bzdcsicRiqN1QJJw,T Seck,4.8.3,Love the app however I feel like it needs an update. I can no longer use a passcode to sign in and once signed in I can't sign out or it says it will delete my payment method. I don't want to remain signed in when I'm not using the app.,26,4,,,Love app however I feel like need update I longer use passcode sign signed I cant sign say delete payment method I dont want remain signed Im using app,mixed,0.3,0.2,0.5,"payment method, app, update, passcode"
3571,2020-06-19 21:10:59,gp:AOqpTOFj5xKor5QeMDddGHPGRczCxhXQ8TVoE9bIhkFuiq29KJLAVoYo3TZjJ0aGGXim8wuV--FnBSUhh2QnIQ,Dawa Lama,4.8.3,Please add Face unlock support to replace pin code while login,0,1,2020-06-22 20:53:37,"Hi Dawna, thanks for taking the time to provide us with feedback. We are constantly looking for ways to improve the app experience for users and will consider your input for future app releases. Thank you! -BPme Team",Please add Face unlock support replace pin code login,neutral,0.01,0.74,0.25,"Face unlock support, pin code, login"
3572,2020-06-20 01:45:49,gp:AOqpTOEYVXUMZrn4zvUFGPd95KK-vRefvpdLX4eV7bXycfM5ar84GkJ-qc7rgEfCc1JYTo3ke0GalCV7YVY07w,Benjamin Fausto,4.8.3,Works fine. Sometimes a little slow but works every single time.,2,5,,,Works fine Sometimes little slow work every single time,mixed,0.23,0.2,0.57,
3573,2020-06-20 04:55:28,gp:AOqpTOH6bJYF2iR4F896YoYdJKzBJ5p4X5LTaPIShmAkLWrsp4K5-6qzBq3wFtBnqj7qIKuScBjRLBcXq0fO-g,amy tang,4.8.3,The app does not accept payment after 6 months,4,1,2020-06-22 20:52:26,"Hi Amy, we're sorry to hear you're having issues with paying through the app. Can you please reach out to our support team at 800-333-991 for assistance? Thanks, BPme Team",The app accept payment month,negative,0.97,0.03,0.0,"app, payment, 6 months"
3574,2020-06-20 08:22:26,gp:AOqpTOGWYX6Gkk4_7XeBFvNbOWjwXzZEuwgGMGmxZSF0KyOp4UHA-lk2XyG5TXitbyGRV4Ck62H6Y07ChE3TrA,michelle brookins,4.8.3,👍,0,5,,,,neutral,0.06,0.81,0.13,
3575,2020-06-20 23:08:01,gp:AOqpTOF8Ojf0ZcT7s2CEfzmMZcxcDBGNaNBjLoIWhIWSs0bYiT0Qe6V04wIlYlv-zGJns4PfEoZPqgOYnkCOYQ,Ramon Pimentel,3.26.5,"Great app, gives you 5 cents of every time you pump, I highly recommend it",2,5,,,Great app give cent every time pump I highly recommend,positive,0.0,0.0,1.0,"Great app, 5 cents"
3576,2020-06-21 03:00:12,gp:AOqpTOGL6X0pUPnHPTfameUpff4iiY6wv5vcuZfZVefeIV1s-lmGCgGYqgLaeriVSqCJIydAxQRf5E6aYK4ssg,Kathy Beach,,"Thank you Lord thank you Lord,!!!.?",0,5,,,Thank Lord thank Lord,positive,0.0,0.0,1.0,Lord
3577,2020-06-21 03:01:46,gp:AOqpTOHXkHEnFqy2wZaKrvsYHcHGZyw9NR6g3FZEwQb3ylp7hanW0tHYmMfWmAnGl-KQInCxEf8FVFDiLqjUcw,Benny Wan,4.8.3,very good app,0,5,,,good app,positive,0.0,0.0,1.0,good app
3578,2020-06-21 05:34:35,gp:AOqpTOHffRtJnxElHnrbkrQjHCOUKegrbd_fYev65KWbovRcrIRv6kI0L2xapXDNJe3DwoFRxbcNc-QSSB_1jg,Chris Denson Sr,4.8.3,This is a very good useful app.no problems to report at this time.,17,5,,,This good useful appno problem report time,positive,0.0,0.0,1.0,"good useful app, no, problems, time"
3579,2020-06-21 07:39:43,gp:AOqpTOGIW69T87iI8Lx4akE0eEKBsB7sjPIWVo7ya-4zo-KayXIJI5uSdU6FdLRZOroEf1TGHKQf5EOrUddH8w,John Seesala,4.8.3,Very useful for ALL drivers!,10,5,,,Very useful ALL driver,positive,0.0,0.0,1.0,drivers
3580,2020-06-21 21:24:12,gp:AOqpTOEt99dSoWQWuBM7ndBLgHPhgF0ZkiEQI0ChtDDntdCDyiyJAF3DCo0bhGoqvCT3PNYZDuyKBNi44nnlGA,Curlioo,4.8.3,. .,0,1,2020-06-23 01:07:14,"Hi Curlioo, thanks for taking the time to rate the BPme app. We are constantly looking for ways to improve the app experience for users and would love your feedback. Thanks, BPme Team",,neutral,0.03,0.91,0.06,
3581,2020-06-21 23:50:25,gp:AOqpTOHCsvW9nwdAjEb4DWqEDeXW-5HNDztO18PE5ik9Z7rXKATW2ddFoI9XDg3iQvvF6OxyqEDNPhcxkneYCQ,Ronald Drexler,4.8.3,"Undependable. Is great when it works. With the almost constant ""unable to process transaction"" and ""having difficulty unlocking pump"" messages the app is frustrating.",6,1,2020-06-22 20:48:09,"Hi Ronald, we're sorry to hear about your experience and frustration. Thanks for letting us know. It sounds like you might be experiencing a technical issue. Can you please contact our support team the next time this happens so they can look into the issue and get you fueling with BPme? They can be reached at 800-333-3991. Thanks, BPme Team",Undependable Is great work With almost constant unable process transaction difficulty unlocking pump message app frustrating,mixed,0.5,0.0,0.5,"constant ""unable to process transaction, difficulty, messages, app"
3582,2020-06-22 00:57:01,gp:AOqpTOGA3KqvldGzjWjNHGq8ni35FGdHttKK9Rv_0hHpBtrCzCo0RMRjOO3PHqABuZw0bAl7nWgNNCqV_tr2-A,Tim Gall,4.8.3,"Hard to use, looks like you have to give your credit card to the app and have it stored. Bs app, I like other rewards where u can just swipe a card and get your rebates on the fuel you purchase. Million verifications to get into the app. Not worth the dollar I'll save at the pump. Just use an app to find the cheapest gas and save that way. Avoid",34,1,2020-07-21 00:55:04,"Hi Tim - At this time, BPme Rewards requires fuel payment through the BPme app to receive the discount on fuel. The app accepts any major credit or debit card, as well as Paypal, as payment methods. Our team is here to answer any questions and can be reached at 800-333-3991. Thanks, BPme Team",Hard use look like give credit card app stored Bs app I like reward u swipe card get rebate fuel purchase Million verification get app Not worth dollar Ill save pump Just use app find cheapest gas save way Avoid,mixed,0.77,0.01,0.22,"other rewards, Million verifications, cheapest gas, credit card, Bs app, rebates, fuel, dollar, pump"
3583,2020-06-22 20:50:01,gp:AOqpTOEdIfsNERiQwmKF-lSq4k6v2ylRZkE_EqyztGZRHGSjhDLKJcSB7FM18mMB9uLwV3N526gVM7Op4gtYaA,Umid Tangriber,4.8.3,Fixed Paypal issue,0,5,2020-06-22 20:46:19,"Hi Umid, we're sorry to hear you're having issues with adding your Paypal account. Our team would love to help you out. Can you please give them a call at 800-333-3991 or bpconsumer@bp.com for assistance? Thanks, BPme Team",Fixed Paypal issue,positive,0.31,0.33,0.36,Paypal issue
3584,2020-06-23 08:54:24,gp:AOqpTOHPGs0sD9d9Ljy4qAmaQS9JIEpByfqp_Coj6_nlq5jJSmv6roiMkVCyEhHA69yhmFrhYdFbwScuKSybgw,Brent Nonya,3.26.5,"One of the worst apps i've ever used. I have been using the app for a couple years now and dealing with the issues since then. If you thinking sitting at the gas station multiple times for 20 or more minutes trying to get the app to work then go ahead and specifically driving to a BP station (there aren't many in my area) to use the app and then it doesn't work. Recently i went to gas up and this is the error i received from the app ""we have a problem unlocking your pump. Please try again or speak to one of our staff"". Yea i tried about 10 times. I have my paypal account linked so i tried to unlink my paypal account & relink it. No go. I could tell it never even hit paypal because i will receive a $1 pre charge from paypal and i didn't even receive that. Sometimes when i have issues i will see the precharge go across but it will tell me it has been denied. I will call paypal and they will tell me its not on their side. If this only happened 1 or 2 it would be understandable but this is a common occurrence. It seem always close to when the app was updated and they messed stuff up and they randomly it will start working again. So if you think this is work going out of your way to maybe safe $.05 a gallon go ahead. For me i'm deleting it and going to try the shell rewards card and hoping the experience is better. BTW i have tried to talk to them before too and it was a waist of my time",2,1,2020-06-25 03:11:45,"Hi Brent, we're very sorry to hear about your experience and frustration. I see that you're using app version 3.26.5. We recently updated to version 4.8.3. Can you please update the app and advise if you;re still having issues? If so, our support team would love to look into this and can be reached at 800-333-991 or bpconsumer@bp.com. Thanks, BPme",One worst apps ive ever used I using app couple year dealing issue since If thinking sitting gas station multiple time minute trying get app work go ahead specifically driving BP station arent many area use app doesnt work Recently went gas error received app problem unlocking pump Please try speak one staff Yea tried time I paypal account linked tried unlink paypal account relink No go I could tell never even hit paypal receive pre charge paypal didnt even receive Sometimes issue see precharge go across tell denied I call paypal tell side If happened would understandable common occurrence It seem always close app updated messed stuff randomly start working So think work going way maybe safe gallon go ahead For im deleting going try shell reward card hoping experience better BTW tried talk waist time,mixed,0.7,0.06,0.24,"shell rewards card, worst apps, couple years, gas station, BP station, $1 pre charge, common occurrence, paypal account, issues, minutes, area, error, problem, pump, staff, precharge, side, stuff, work, way, gallon, experience, BTW, waist, time, 20"
