,isEdited,userName,review,developerResponse,title,rating,date
502,False,Bbbrrrryyyyan,"Good concept, but won’t use it until I can get velocity points.","{'id': 5750614, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nWe have introduced the fuel payment function to help customers save time. BPme is transformational and we are planning a whole range of exciting new offers to make our customers lives easier. You can continue to use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP. Watch this space for new BPme features in the future. At present we cannot advise when a loyalty scheme will be implemented into the app.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have used the app to accumulate points.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-01T00:47:46Z'}",Velocity???,5,2018-10-31 08:39:19
503,False,Chan7250,"Good system, easy to set up & use :)","{'id': 5750610, 'body': 'Hi there, \n\nThank you for your positive feedback.  We are so happy to hear that you find it easy to use\nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-11-01T00:47:10Z'}",Convenient,5,2018-10-31 10:33:57
504,False,JEBT31,Can you add the ability to claim velocity points ? As I won’t use app until you do.,"{'id': 5834551, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\nAt present you can only use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have attempted to accumulate points through the app.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-07T00:35:09Z'}",Velocity,2,2018-10-31 19:36:30
505,False,Stephenr884,"The app is good.
But it’s in the dark ages compared to the New Zealand version.
You can claim your reward points, order coffees, add them to your coffee card. Claim free coffees after you’ve purchased the required amount.

Main issue is I’m disappointed I can’t claim my velocity points on the app","{'id': 5834542, 'body': 'Hi Stephen\n\nThank you for taking the time to contact BP. \n\nWe have introduced the fuel payment function to help customers save time. BPme is transformational and we are planning a whole range of exciting new offers to make our customers lives easier. You can continue to use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP. Watch this space for new BPme features in the future. At present we cannot advise when a loyalty scheme will be implemented into the app.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have used the app to accumulate points.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-07T00:34:25Z'}","Good, but needs work to keep up with BPMe in New Zealand",3,2018-11-02 01:22:34
506,False,Ezzalenko,"Quick and easy to use, very handy. Changing your credit card details seem impossible though if you want to rename.","{'id': 5834527, 'body': 'Hi Ezzalenko,\n\nThank you for your positive feedback.  We are so happy to hear that you find it quick and easy to use.\nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-11-07T00:33:26Z'}",Easy to use,4,2018-11-02 08:35:02
507,False,Aussie Razorgirl,"The app is great but unreliable. You’d better make sure you have cash on you in case it doesn’t work, because the staff at the Station cannot/will not help you.

The App doesn’t give you the codes you need on your receipt to give feedback, nor will your purchases count towards Velocity Rewards like they would if you made a purchase in-store.","{'id': 5834518, 'body': 'Hi there, \n\nApologies for any inconvenience caused. We would like to understand the issue you have experienced in more detail. If you could please drop a note to aucustcare@bp.com with some more details, we’ll help get it sorted.\n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\nAt present you can only use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have attempted to accumulate points through the app.\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-07T00:31:47Z'}",Convenient when it Works,2,2018-11-05 07:39:43
508,False,Mella_mama,"I pulled up to the petrol pump today with 2 toddlers in the car, 1 asleep and I did NOT want to have to wake him to walk in but that’s what I would’ve had to do. I saw the sign for the app, downloaded and set it up and was gone within around 7 minutes. I will use this every time now. I won’t need to lug the toddlers in and out of car seats for a 1 minute stop to pay!","{'id': 5849521, 'body': 'Hi there, \n\nThank you for your positive feedback.  We are so happy to hear that you find it quick and convenient.\nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-11-08T00:19:13Z'}",So convenient!,5,2018-11-06 10:33:29
509,False,Meggie mou,"This makes paying for fuel soooo much easier. You just unlock the pump, pump the fuel and the app sorts the rest out. No leaving Bub in car alone while you go to pay!!! Winning!!!","{'id': 5963730, 'body': 'Hi Meggie,\n\nThank you for your positive feedback.  We are glad to hear that you find it so much easier.\nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-11-16T00:38:09Z'}",Good for mums with buns!!!,5,2018-11-07 22:25:16
510,False,Bella083,Makes filling up with kids in the car so much easier,"{'id': 5963722, 'body': 'Hi Bella,\n\nThank you for your positive feedback.  We are so happy to hear that you find it so much easier.\nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-11-16T00:36:52Z'}",So easy to use,5,2018-11-10 06:00:11
511,False,JoshuaRotunno,Too slow to be convenient,"{'id': 5963707, 'body': ""Hi Joshua,\n\nThank you for your feedback. \nWe are sorry to hear that your experience using BPme was not as quick and easy as we would expect it to be. \nWe are continuing to strive to improve the speed of payment and hope with future updates we'll be able to give you even more time back in your day.  \n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)"", 'modified': '2018-11-16T00:35:51Z'}",Way too slow / Defeats the purpose,1,2018-11-13 07:44:41
512,False,feedbak go,"Take a bit long to open app, process is different with Caltex, personally I think Caltex app is more convenient, after fill up open app and confirm payment, like what we used to do in old days","{'id': 6015588, 'body': 'Hi there, \n\nThank you for your feedback.  \nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-11-20T00:19:35Z'}",Experience,3,2018-11-16 00:21:38
513,False,yojac,First time I tried to use this app there was an error which was such a disappointment first go. I had to wake my sleeping baby. Tried it again today and it actually worked. I got charged an extra dollar separately not sure what for.,"{'id': 6015578, 'body': 'Hi there, \n\nApologies for any inconvenience caused. We would like to understand the issue you have experienced in more detail. If you could please drop a note to aucustcare@bp.com with some more details, we’ll help get it sorted.\n\n\nBPme is free to download, however as with many mobile payment apps, there is a $1 pre authorisation hold by your financial provider to ensure the method is valid. This will be released by your financial provider. The time it takes will vary depending on the card issuer or bank. \n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-20T00:17:46Z'}",2nd time worked,4,2018-11-16 00:34:13
514,False,Strfan598567,"There’s no point in using the app if it doesn’t have velocity support.

BP should just add pay pass at the pump.","{'id': 6015569, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nWe have introduced the fuel payment function to help customers save time. BPme is transformational and we are planning a whole range of exciting new offers to make our customers lives easier. You can continue to use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP. Watch this space for new BPme features in the future. At present we cannot advise when a loyalty scheme will be implemented into the app.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have used the app to accumulate points.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-20T00:16:47Z'}",No Velocity support,1,2018-11-16 10:18:28
515,False,rusty 99,"Works a treat. 
It would be 5 star if the receipt was a pdf format attachment.","{'id': 6015562, 'body': 'Hi there, \n\nThank you for your positive feedback.  \nWe will definitely pass on your feedback to the development team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-11-20T00:16:02Z'}",Almost perfect.,4,2018-11-18 00:51:56
516,False,<caro>,"Just downloaded the app. Set up payment, but nowhere to enter my velocity card details. Turns out I can’t earn velocity points if I pay via the app. Therefore won’t be using the app. Waste of time. Sigh....","{'id': 6015552, 'body': 'Hi Carlo,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\nAt present you can only use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have attempted to accumulate points through the app.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-20T00:14:51Z'}",No Rewards,1,2018-11-18 07:55:39
517,False,Buffynoz,Love it!,"{'id': 6015543, 'body': 'Hi there, \n\nThank you for your positive feedback.  We are so happy to hear that you love the app.\nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-11-20T00:13:57Z'}",Fantastic,5,2018-11-19 11:05:18
518,False,danielleurban,Would be just as quick to pay in store. The app takes a long time to open and it makes you check ALL your details EVERY TIME. Pump takes an eternity to unlock. It’s just as time consuming to pay in store.,,Good but too slow and laborious,4,2018-11-19 12:56:07
519,False,panthel,So easy with a bub in the car!,,Kid friendly,5,2018-11-20 01:39:44
520,False,deeg92,"Great App, great concept especially when you’re in a rush you can beat standing in line 👏🏻","{'id': 6094242, 'body': 'Hi there, \n\nThank you for your positive feedback.  We are so happy to hear that you find it a great app.\nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-11-26T00:24:19Z'}",Quick and Easy,5,2018-11-22 22:22:37
521,False,Kmilly83,"This app has the potential is be great, besides it needing to have clearer instructions. I use my velocity membership at BP, however I cannot when I use this app, so sadly until that comes in I cannot. 
It would also be great if payments could be processed by BP not PayPal. 

Thanks","{'id': 6094238, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \nWe will definitely pass on your feedback to the team.\n\n\n\nIf you have any further queries regarding BPme, please contact us as below.\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-26T00:23:07Z'}",Needs the ability to add velocity membership,3,2018-11-23 01:44:32
522,False,Nms26,"The reasons that I don’t use this app are: there seem to be no option to add my velocity account details to get the points; and the process seem to be slow. Can improvements be made regarding those issues?

Thanks","{'id': 6094234, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nApologies for any inconvenience caused due to the app behaving against expectation. We would like to understand the issue you have experienced in more detail. If you could please drop a note to aucustcare@bp.com with some more details, we’ll help get it sorted.\n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\nAt present you can only use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have attempted to accumulate points through the app.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-26T00:21:29Z'}",No Velocity Frequent Flyer points?,4,2018-11-23 07:54:04
523,False,mattgranfield,"It takes forever to sign up and activate. And the only reason I go to BP is for Velocity points, but you can’t claim through the app! And you’d think you’d get some sort of discount or something for being loyal and using the app, but no.","{'id': 6094220, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-11-26T00:19:06Z'}","Onerous setup process, no Velocity and no loyalty reward",1,2018-11-25 04:36:01
524,False,Jshopaholic,Love using the app to pay for my petrol and not having to queue. Are we able to add on velocity or other rewards to the app?,,Great app,4,2018-11-30 03:39:49
525,False,indie lime,Have tried using this app in several locations and it doesn’t actually work!,,Doesn’t work,1,2018-11-30 03:49:54
526,False,LincolnC-海外,Should it be fixed?,,Can’t get the velocity point?,2,2018-12-01 07:24:44
527,False,Bluecow71,How can I link my Velocity Card to purchases please?,,How can I link my Velocity Card,3,2018-12-03 01:35:18
528,False,ec1o,Good app but please add velocity points add on,,Add support for Velocity,4,2018-12-03 02:10:28
529,False,Amirufc,"I always use my Velocity frequent flyer card but with this application I cant.
I still have to go into the store to be able to get my points, so most of the times I just pay in store instead using this app.
It would be nice if I could link or sync my Velocity frequent flyer card to this application.","{'id': 6278393, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-07T00:25:01Z'}",This application is great but needs improvements,3,2018-12-03 02:42:55
530,False,Aussie 71,"Good onboarding process (it is as lengthy as it needs to be, but smooth nonetheless). 

Can’t find a way to include Velocity Rewards card details so won’t be using the app to pay with. Pity 😞","{'id': 6278388, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\nAt present you can only use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have attempted to accumulate points through the app.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-07T00:23:55Z'}",No rewards cards??,3,2018-12-06 00:25:49
531,False,Phyri,"Desperately need support for Velocity members as this is the only reason I use BP. 
As for the app itself- it’s a bit slow and still requires the cashier to unlock the pump. I thought the point of these technologies is to cut out human input and speed up transactions?",,Support for Velocity!,5,2018-12-06 22:25:48
532,False,Mos201111,"The app is really good and easy to use. 
Very useful if you have kids in the car and you can’t leave them in there to pay for petrol. 
The only bad thing that It doesn’t have options to add the velocity membership number for reward and not available on any BP petrol stations.","{'id': 6328331, 'body': 'Hi there, \n\nThank you for your positive feedback.  We are so happy to hear that you find it easy to use. We will definitely pass on your feedback to the team.\n\nNew features and functionality for BPme will be made available in the future. At present we cannot advise when this functionality will be made available.\n\nIf you have any further queries please contact us using the below details.\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-11T00:37:24Z'}",Very useful for parents,4,2018-12-08 09:35:52
533,False,User23292466,The concept behind this app is good however after using it for the first time today to pay for petrol I was underwhelmed. My only concern is the speed of the process from start to finish. It is painfully slow and I swear it would have been quicker to walk in store and pay.,"{'id': 6328293, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nWe are sorry to hear that your experience using BPme was not as quick and easy as we would expect it to be.\nWe will definitely pass on your feedback to the team.\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-11T00:34:12Z'}",Good idea but...,3,2018-12-08 10:42:34
534,False,Cowdy75,"This is a great idea but the process is very slow. After filling up I’ve had to wait lengthy periods for the payment to be processed. Also, you can’t link your Velocity card to the account as far as I can tell so you miss out on those points.
Also, the $1 apparently ‘one of’ payment they put through your account to make sure he account is active is actually processed every time you use the app. 
It needs some tweaks but it’s a good concept","{'id': 6328253, 'body': ""Hi there,\n\nWe are sorry to hear that your experience using BPme was not as quick and easy as we would expect it to be. \nWe are continuing to strive to improve the speed of payment and hope with future updates we'll be able to give you even more time back in your day.  \nIn regards to Velocity, BPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\nBPme is free to download, however as with many mobile payment apps, there is a $1 pre authorisation hold by your financial provider to ensure the method is valid. This will be released by your financial provider. The time it takes will vary depending on the card issuer or bank. \n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)"", 'modified': '2018-12-11T00:31:02Z'}",Great idea but a bit slow,3,2018-12-09 04:30:17
535,False,gr8tiger,"Great app in principle to save time, but Won’t use if I can’t earn Velocity points. Let me know when you do.","{'id': 6328220, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nWe have introduced the fuel payment function to help customers save time. BPme is transformational and we are planning a whole range of exciting new offers to make our customers lives easier. You can continue to use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP. Watch this space for new BPme features in the future. At present we cannot advise when a loyalty scheme will be implemented into the app.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have used the app to accumulate points.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-11T00:28:27Z'}","No Velocity, No BPme",3,2018-12-09 13:27:04
536,False,Conrad Quicky,Fast and user friendly,"{'id': 6328215, 'body': 'Hi Conrad,\n\nThank you for your positive feedback.  We are so happy to hear that you find it fast and user friendly.\nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2018-12-11T00:27:32Z'}",Too easy!,5,2018-12-09 21:11:28
537,False,Bexica13,I downloaded this app yesterday but am disappointed to see that I am unable to include my velocity number. Guess it will be walking in for me until this function is made available,"{'id': 6375609, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nWe have introduced the fuel payment function to help customers save time. BPme is transformational and we are planning a whole range of exciting new offers to make our customers lives easier. You can continue to use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP. Watch this space for new BPme features in the future. At present we cannot advise when a loyalty scheme will be implemented into the app.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have used the app to accumulate points.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-14T00:15:23Z'}",Need to include velocity points,3,2018-12-12 00:03:27
538,False,Almeisterthedestroyer,Shame because the app works well but i want my frequent flyer points so bzzzzzt,"{'id': 6428865, 'body': 'Hi there, \n\nWe have introduced the fuel payment function to help customers save time. You can continue to use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP.\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-18T00:22:35Z'}",Worthless without virgin frequent flyer points,2,2018-12-13 14:30:26
539,False,Sunsetash222,It would be a good idea to be able to add your Velocity card!,"{'id': 6428849, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\nAt present you can only use your Velocity Frequent Flyer card in-store to earn and redeem points on fuel and retail purchases at BP.\n\nUnfortunately Velocity Frequent Flyer isn’t able to award points retrospectively if you have attempted to accumulate points through the app.\n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-18T00:20:00Z'}",Velocity card,2,2018-12-14 09:35:06
540,False,Lester 88888888,"It takes a bit too long to open the app, need to wait in the car for about 30seconds for the app to active.. hopefully this could be upgraded and be faster","{'id': 6471846, 'body': ""Hi Lester,\n\nWe are sorry to hear that your experience using BPme was not as quick and easy as we would expect it to be. \nWe are continuing to strive to improve the speed of payment and hope with future updates we'll be able to give you even more time back in your day.  \n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)"", 'modified': '2018-12-20T03:13:37Z'}",App open too slow,3,2018-12-18 08:10:46
541,False,Dank1975,"The amount of time it takes to initialise I can walk and pay for it at the till and still have spare time left... totally useless, if this app is designed to save you time... it’s definitely not doing its job","{'id': 6581282, 'body': ""Hi there,\n\nWe are sorry to hear that your experience using BPme was not as quick and easy as we would expect it to be. \nWe are continuing to strive to improve the speed of payment and hope with future updates we'll be able to give you even more time back in your day.  \n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)"", 'modified': '2018-12-28T00:29:17Z'}",Takes too long to initialise,1,2018-12-24 01:39:19
542,False,Peek-a-boo I see you!,Please make it so you can add your velocity card so you don’t lose points! Other then that great app!,"{'id': 6581277, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-28T00:28:36Z'}",Losing my velocity points!,2,2018-12-24 12:12:58
543,False,bertinozzi,Useless with latest release. Doesn’t work.,"{'id': 6581273, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nWe really want it to work for you! If you drop a note to aucustcare@bp.com with details about what’s not working, we’ll help get it sorted. \n\nIf you have any further queries regarding BPme, please contact us as below.\n\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-28T00:27:52Z'}",Stuffed,1,2018-12-27 02:05:01
544,False,dguiffffgvii45644,Unfortunately the initial set up process is way too long. 10mins and I’m still not up and running. The app also requests too much personal information - it feels like BP are using this for data mining rather than a user friendly experience.,"{'id': 6612002, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme has been developed to make your life a little bit easier, but we still  want to ensure your personal details are safe and correct, which is why there are a few steps to registering for BPme. \nAlternatively you can give us a call 1300 1300 27 and speak to one of our BPme representatives about the issues you are experiencing and we’ll help to get it sorted.  \n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-31T00:30:50Z'}",Good idea badly executed,1,2018-12-27 21:24:18
545,False,CliffBenedik,"Setup was quite tedious and there is no support for Apple Pay. Meaning you have to give away your card number etc.

Paypal is supported however I prefer Apple Pay.","{'id': 6611992, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \nWe will definitely pass on your feedback to the team.\n\n\n\nIf you have any further queries regarding BPme, please contact us as below.\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2018-12-31T00:27:32Z'}",Setup is tedious. No support for apple pay!,1,2018-12-28 00:02:21
546,False,Rubymajik,"Was ok to start but super slow. At some point I was asked to put in a pin and from there it hasn’t worked at all. Reset the pin - nothing. Emailed support - no response.
Finally it started to let me log in again without the pin weirdly. But now is so slow it is unusable. Yesterday it just span around at the pump and wouldn’t connect. Friend says it’s the people who run the petrol stations messing it up because they want you inside to buy extras.","{'id': 6611980, 'body': 'Hi there,\n\nThank you for contacting BP.\n\nApologies for any inconvenience caused. We would like to understand the issue you have experienced in more detail, so it can be fixed. Could you please email reply with some more details including; \n\n  •  Screenshots\n  •  Phone model \n  •  Android/iOS version\n  •  App version\n  •  Site/location\n  •  Time/date\n\nIf you have any further queries please contact us as below.\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com\n\nKind regards,\nBP Customer Support', 'modified': '2018-12-31T00:25:28Z'}",Pin locked me out,1,2018-12-28 19:10:14
547,False,brett orne,Awesome app,"{'id': 6628285, 'body': 'Hi Brett,\n\nThank you for your positive feedback.  \nWe will definitely pass on your feedback to the team.\n\nKind regards,\nBP Customer Support\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com', 'modified': '2019-01-02T01:37:25Z'}",Best thing since sliced bread,5,2019-01-01 01:01:56
548,False,Games boy 12345678910,The app is a great idea but it is far too slow to load up and start. It was quicker to fuel and then go into the shop to pay. Please work on reducing the processing time. Note i had good internet access.,"{'id': 6697625, 'body': 'Hi there,\n\nThank you for contacting BP.\n\nApologies for any inconvenience caused. We would like to understand the issue you have experienced in more detail, so it can be fixed. Could you please email reply with some more details including; \n\n  •  Screenshots\n  •  Phone model \n  •  Android/iOS version\n  •  App version\n  •  Site/location\n  •  Time/date\n\nIf you have any further queries please contact us as below.\n\nPh: 1300 1300 27\nEmail: aucustcare@bp.com\n\nKind regards,\nBP Customer Support', 'modified': '2019-01-07T00:16:58Z'}",App is too slow,2,2019-01-02 23:53:19
549,False,5021302,I was very excited when this app came out but gave up using it straight away after knowing I can’t add my velocity points when I fuel up petrol.,"{'id': 6697606, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \n\nBPme was introduced as a fuel payment method to help customers save time. BPme is always under development and we aim to introduce new features and offers in due course to make your life at the pump easier.\n\n\nKind regards,\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2019-01-07T00:15:54Z'}",can’t add velocity points,3,2019-01-05 00:40:20
550,False,Honeybee2223,"It’s a great app great concept but very very slow and needs a screen to come up when the pump goes back in the holder.
Very very slow.","{'id': 6759482, 'body': 'Hi there,\n\nThank you for taking the time to contact BP. \nWe will definitely pass on your feedback to the team.\n\n\n\nIf you have any further queries regarding BPme, please contact us as below.\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2019-01-10T00:22:47Z'}",Slow,4,2019-01-07 20:44:04
551,False,WarlodJinz,"Took me an hour to register. Registration process fails intermittently. 

App buttons and clicks don’t work well or don’t respond sometimes. 

Map fails to load bp stations nearby",,App registration slow and not responsive,1,2019-01-14 12:37:11
552,False,Ishred89,If I can’t use my Velocity card to get points with this App then I’m never going to be able to use it. Will need to keep going into store. Very disappointed.,,Cannot use Velocity card with App,1,2019-01-14 21:44:01
553,False,kimbo64,Cannot log in because app doesn’t recognise answer to what city I live in. Absolute road block. Cannot use BP until this is fixed,,Frustrating,1,2019-01-15 22:15:13
554,False,Mad player 555,"Application is very slow. 
Hilariously not allowed to use smartphone on servo: “you can use it only inside you car”. How you imagine this? As motorcyclist I’m not allowed to use it all then.","{'id': 6872602, 'body': 'Hi there,\n\nMobiles can only be used at a BP site from inside your car or in the store and as such you cannot use BPme to fill your motorbike.\n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2019-01-17T00:56:01Z'}",Slow and forbidden,1,2019-01-16 03:14:23
555,False,Uk-Sam,"Hi. I just downloaded this app and tried to register using my PayPal account. After trying 3 times I gave up and had to register manually and then add my PayPal details as a payment method. 

Needs more testing to make sure the functionality works as intended.","{'id': 6872553, 'body': 'Hi Sam\n\nThank you for contacting us.\n\nSorry for the inconvenience caused.\nIf you can give us a call 1300 1300 27 and speak to one of our BPme representatives about the issue you are experiencing andcwe’ll help to get it sorted.  \n\nKind regards,\n\nBPme Customer Care\nPhone: 1300 1300 27 (option 3 2 2 for BPme)', 'modified': '2019-01-17T00:49:07Z'}",Register with PayPal doesn’t work,1,2019-01-16 06:56:57
